Age,MaritalStatus,NumberCreditCards,Phone,PostalCode,AgencyID,NetWorth,LastName,OwnOrRentFlag,MiddleInitial,NumberCars,Country,Gender,CreditRating,Income,City,AddressLine2,Employer,AddressLine1,NumberChildren,State,FirstName
58.0,D,3.0,1-510-737-3915,94272,LER3982,2717981.0,LERCH,O,D,5.0,United States of America,F,367.0,36373.0,Elizabeth,,SunGard Data Systems,8150 bissonnet street,3.0,NM,dotty
36.0,S,5.0,1-830-371-3451,V6L 1P7,ger3983,752424.0,gerard,O,V,5.0,Canada,,359.0,22175.0,Modesto,,Graphic Packaging Holding,10741 PINE LOWER,2.0,AK,DREW
58.0,W,8.0,1-370-304-8127,46245,sta3984,3849058.0,statile,O,,2.0,United States of America,f,784.0,277009.0,Buffalo,,Zimmer Holdings,3312 plummer street,5.0,DE,rio
89.0,M,7.0,1-364-870-4999,99517,pom3985,3402885.0,pomposelli,O,,2.0,United States of America,,593.0,,Tampa,,Ferro,21380 crosby rue,3.0,Nova Scotia,REBEKAH
64.0,U,9.0,1-815-594-5189,v6u 1q7,Pel3986,533815.0,Pellizzeri,O,,0.0,Canada,f,687.0,246412.0,Grand Prairie,,Mueller Industries,22189 south upper,2.0,IL,Martynne
58.0,,8.0,1-569-715-0430,35815,Lan3987,326691.0,Lanier,O,,3.0,United States of America,,712.0,92549.0,Fremont,,General Mills,19932 clower street,3.0,WA,susil
8.0,U,4.0,1-744-862-3642,a5d 1a3,Sho3988,126862.0,Shoemaker,O,,2.0,United States of America,,,100037.0,Hollywood,,Huntington Bancshares,14036 kiel west,2.0,KS,evanne
29.0,U,1.0,1-233-692-0025,75235,Kho3989,1946078.0,Khorami,O,,4.0,United States of America,,689.0,213713.0,Sterling Heights,,Tellabs,12223 alabama lane,1.0,WI,Ottawa
83.0,M,8.0,1-506-367-9031,35878,clo3990,3730072.0,clouthier,O,S,3.0,United States of America,m,576.0,367113.0,Hartford,,Visa,24396 mulberry avenue,,SC,Node
24.0,M,5.0,1-653-529-6897,M4j 1n5,FIT3991,1991214.0,FITCH,O,,0.0,United States of America,,459.0,17515.0,El Monte,,BJ Services,14422 morning rue,4.0,ID,Inm
,S,1.0,1-526-445-9081,95292,FIN3992,375112.0,FINLAYSON,U,,1.0,United States of America,g,482.0,255997.0,Las Vegas,apt. 736,Brookdale Senior Living,19551 ALEXANDER WAY,2.0,LA,Jacquenetta
89.0,S,3.0,1-498-474-6229,V6C 1P1,LAD3993,1767460.0,LADOUCEUR,O,,5.0,Canada,M,337.0,13610.0,Providence,,Pactiv,6243 GAYLORD WAY,0.0,OH,Jany
100.0,U,7.0,,90895,pie3994,2867499.0,piecaitis,O,,5.0,United States of America,,818.0,119073.0,Columbus,,Computer Sciences,20156 SOUTHLAKE DRIVE,3.0,New Brunswick,Erminia
,S,2.0,1-624-558-6210,48241,TOS3995,385584.0,TOSHACHNTMVAA,R,,,United States of America,,771.0,301077.0,Miami,,Hasbro,2260 mulberry north,4.0,IL,Bonny
58.0,M,8.0,1-854-358-9904,M6t 1g2,VON3996,,VONDERSCHER,O,I,2.0,United States of America,M,418.0,77058.0,Garland,,First Horizon National Corp.,17883 MAGNOLIA COURT,1.0,MN,ghassan
96.0,U,2.0,1-067-258-7214,19099,Qua3997,2943663.0,Quantrill,O,,5.0,Canada,,642.0,379730.0,Norfolk,,Lexmark International,14827 paine upper,5.0,NJ,CRYSTAL
18.0,M,1.0,1-824-988-7349,79931,lor3998,779054.0,lorimer,O,,4.0,United States of America,,,409641.0,Jersey City,,Radian Group,2167 MOCKINGBIRD DRIVE,3.0,OR,DAMARIS
85.0,W,10.0,1-542-828-3396,60611,Bas3999,3120358.0,Baskin,,,,United States of America,,484.0,229000.0,Corona,,Spansion,1525 TARTAN COURT,4.0,NJ,jr
77.0,W,,1-467-066-6489,45420,bra4000,2341527.0,brandel,O,,1.0,United States of America,m,535.0,124001.0,Rapid City,Apt. 824,Donaldson,16535 linberg south,2.0,SD,esmeralda
80.0,M,6.0,1-871-384-7803,V5b 1m8,Wor4001,2782085.0,Wormald,R,F,3.0,United States of America,,612.0,379147.0,Spokane,,American Financial Group,14719 north rue,3.0,PA,imogene
85.0,D,3.0,,63153,COR4002,3413330.0,COREY,O,E,4.0,United States of America,,480.0,114641.0,Sudbury,,Huntsman,24411 COIT PARK,5.0,MD,giovanna
89.0,D,5.0,1-668-250-5068,91139,Sar4003,1126950.0,Sarin,O,,0.0,United States of America,m,433.0,267170.0,Sacramento,,Virgin Media,9945 creekbend park,2.0,NC,CANDIDA
57.0,U,5.0,1-448-715-9301,72222,ZYB4004,733749.0,ZYBALA,O,N,5.0,United States of America,M,663.0,469234.0,Richmond,,Lear,863 garner avenue,,LA,margalit
38.0,S,1.0,1-513-733-2567,90336,NAI4005,761253.0,NAIMPALLY,R,P,2.0,United States of America,F,790.0,352425.0,Berkeley,,Core-Mark Holding,19124 cherry ridge rue,2.0,PA,EASTREG
12.0,S,2.0,1-401-873-7223,v6m 1w3,GEW4006,31815.0,GEWELL,O,G,4.0,United States of America,f,,161993.0,Syracuse,,Covance,21437 whitman south,4.0,Saskatchewan,JANAYA
26.0,S,2.0,1-790-669-8853,64052,Del4007,36312.0,Delorenzi,,,2.0,United States of America,f,791.0,,Atlanta,,,681 innsbrook east,0.0,DE,CLAUDINE
39.0,M,10.0,1-607-460-4911,43208,ack4008,197925.0,acker,O,O,3.0,Canada,M,305.0,414158.0,Stockton,,Advance Auto Parts,1857 ingersoll boulevard,4.0,SC,JOLINE
37.0,M,7.0,1-569-939-2806,93334,had4009,1724245.0,hadley,O,Y,1.0,United States of America,f,749.0,112713.0,Bellevue,,Dresser-Rand Group,4487 GRANDVIEW ROAD,5.0,ID,LUCIE
79.0,S,7.0,1-191-679-3908,94232,Gro4010,1893046.0,Grona,O,,5.0,United States of America,,563.0,165131.0,Kansas City,Suite 184,Lockheed Martin,4516 WHITMAN LANE,1.0,AL,EMALEE
71.0,D,2.0,1-538-606-4444,V6P 1U3,Van4011,3254995.0,Van den,O,,5.0,United States of America,M,312.0,63511.0,Wichita,,Virgin Media,11674 greene way,4.0,ND,blaire
66.0,M,8.0,1-260-198-3496,91152,Caz4012,1926378.0,Caza,R,,3.0,Canada,f,323.0,425652.0,Jersey City,,World Fuel Services,6454 kiel upper,,LA,Evert
15.0,,5.0,1-239-977-5031,V6F 1W4,Tom4013,464198.0,Tom,R,E,5.0,United States of America,F,563.0,394187.0,Lakewood,,Group 1 Automotive,2648 miller street,5.0,KS,Cordey
0.0,U,9.0,1-635-837-1230,48502,SKA4014,1905166.0,SKAGGS,U,X,4.0,United States of America,,600.0,433288.0,Columbus,,Embarq,18744 YAMATO UPPER,2.0,NM,Danial
50.0,M,6.0,1-367-402-9797,95149,sho4015,2748850.0,shoaf,O,,5.0,United States of America,,585.0,193666.0,Tempe,,Helmerich & Payne,2328 GRACIE AVENUE,1.0,Prince Edward Island,Gale
43.0,M,2.0,1-143-275-0168,90302,ran4016,1402496.0,rangel,O,,1.0,United States of America,,649.0,449971.0,Coral Springs,,,7204 KATHERINE BOULEVARD,0.0,Nova Scotia,Jillane
48.0,S,2.0,1-263-810-9919,T6b 1a2,San4017,1979127.0,Sanford,O,S,0.0,United States of America,f,618.0,163390.0,Oklahoma City,,Select Medical Holdings,16152 PARKLAND NORTH,1.0,MO,nova
83.0,S,3.0,1-955-139-8035,95249,Cuf4018,2480166.0,Cuffle,O,T,4.0,United States of America,,710.0,253179.0,Salem,,Liz Claiborne,1243 salado road,2.0,Alberta,Cristine
58.0,M,6.0,1-580-212-1528,72270,Moy4019,2867916.0,Moyce,O,,5.0,United States of America,,663.0,324753.0,Flint,,MEMC Electronic Materials,3778 crossus rue,4.0,IN,Evert
58.0,S,10.0,1-328-171-3261,v6o 1u1,Pon4020,3730616.0,Ponthieux,O,,1.0,United States of America,,556.0,361037.0,Torrance,suite 162,Sears Holdings,13897 STAN HOPE SOUTH,3.0,VA,vuhoan
78.0,S,5.0,1-136-386-2465,10218,Tar4021,3768966.0,Tarnai,U,,5.0,United States of America,,,123638.0,Yellow Knife,,CH2M Hill,9916 coffey south,0.0,VA,Shekar
85.0,U,10.0,1-885-073-8146,70119,cos4022,1443888.0,costandi,O,,5.0,United States of America,,718.0,479583.0,Henderson,,Exelon,6317 park hill way,3.0,SD,Samual
,,8.0,1-178-952-5730,87119,Tol4023,1834092.0,Tolar,O,,4.0,United States of America,f,693.0,278703.0,Birmingham,,Flowserve,2205 western west,4.0,MS,Moniek
56.0,M,4.0,1-396-476-0883,87124,Mik4024,3063187.0,Mikelonis,O,,4.0,United States of America,,546.0,438251.0,Newark,,Worthington Industries,9479 oliver lower,1.0,CO,Hera
41.0,D,9.0,1-038-310-3305,E7O 1O4,Hay4025,3997424.0,Hayward,O,,3.0,United States of America,m,697.0,472021.0,Sandy,Suite 184,Duane Reade Holdings,6165 alicia south,0.0,CT,Lorettalorna
29.0,S,4.0,1-922-371-2403,37415,Dou4026,1582897.0,Doud,O,,2.0,United States of America,,489.0,140542.0,Phoenix,,Ross Stores,2333 bellwood boulevard,2.0,VA,Helene
0.0,U,4.0,1-998-145-0144,99719,izz4027,3581555.0,izzo,R,,2.0,Canada,m,312.0,429374.0,Livonia,,Domtar,22162 throckmorton east,1.0,UT,Melantha
95.0,S,6.0,1-193-565-4540,V6i 1v7,pop4028,2492396.0,popovics,O,,4.0,United States of America,,565.0,221942.0,Toledo,,Pool,2494 tosca road,2.0,SC,berneta
70.0,S,6.0,1-887-018-7566,V6s 1w2,SAB4029,3854799.0,SABOURIN,O,N,3.0,Canada,,547.0,22478.0,Winnipeg,,Ecolab,19993 langdon upper,0.0,OR,janene
32.0,M,8.0,1-736-121-9856,52411,Pep4030,1276175.0,Pepin,U,A,5.0,United States of America,,725.0,415121.0,Berkeley,,J.B. Hunt Transport Services,17678 ROSEMONT WEST,5.0,IL,yih
12.0,U,7.0,1-904-074-3105,75181,Cal4031,300373.0,Calkins,O,,3.0,Canada,M,771.0,108080.0,Stamford,,Henry Schein,19165 turtle creek court,3.0,New Brunswick,Basia
63.0,W,9.0,1-708-668-9380,92804,nie4032,973615.0,niemi,U,N,2.0,United States of America,,382.0,22941.0,Charleston,,Norfolk Southern,16983 flagler drive,,IL,Cele
,U,9.0,1-558-011-9605,07303,Sye4033,3348701.0,Syed,O,,0.0,United States of America,T,611.0,461906.0,Escondido,,KAR Holdings,20128 davie lane,4.0,Prince Edward Island,tedra
,W,9.0,,t5a 1s3,Zei4034,,Zeigler,O,,5.0,Canada,,,254588.0,Gary,,Republic Services,24743 hope drive,1.0,NY,neda
51.0,M,0.0,1-580-791-1264,V6z 1t5,mtl4035,3028597.0,mtl,O,,1.0,United States of America,M,802.0,53713.0,Thousand Oaks,,Snap-On,11559 cone avenue,,SC,Anne-lise
22.0,D,5.0,1-515-807-3078,99549,sto4036,3575020.0,stoyles,O,Z,1.0,Canada,m,495.0,75654.0,Vancouver,,Southern Union,13070 panther creek east,,OH,Jian
74.0,S,1.0,1-625-437-8250,V6J 1P1,Pip4037,3840989.0,Piperno,O,,5.0,United States of America,,493.0,,Stamford,,Qwest Communications,2419 sherwood lower,5.0,GA,CARRY
33.0,W,1.0,1-202-439-5169,V6x 1r9,Anz4038,1940278.0,Anzarouth,O,,3.0,Canada,,730.0,56924.0,Palmdale,,Waste Management,21018 green avenue,5.0,OK,Vahid
43.0,U,0.0,1-125-850-5098,10114,SCH4039,976204.0,SCHWANTES,O,,1.0,United States of America,,,493126.0,San Francisco,,CVR Energy,679 windsor west,2.0,New Brunswick,SAMAN
52.0,M,10.0,1-796-245-7818,v6s 1v3,LIZ4040,778048.0,LIZAK,O,,0.0,United States of America,f,412.0,200294.0,Lubbock,,WellCare Health Plans,18875 royalton crescent,1.0,OK,CLEO
2.0,M,6.0,1-757-848-6370,85289,Ser4041,2296951.0,Serville,O,M,1.0,United States of America,m,316.0,250239.0,Anchorage,,Yum Brands,24132 ABBOTT STREET,0.0,Quebec,diana
81.0,M,10.0,1-489-500-2055,77240,Rol4042,2951418.0,Rolnick,R,,4.0,United States of America,M,563.0,205935.0,Vallejo,,Fidelity National Information,10666 TRAVIS WEST,3.0,MN,panch
73.0,U,9.0,1-193-723-4445,23238,TUR4043,1019295.0,TURNBULL,R,G,5.0,Canada,,530.0,492181.0,Fontana,,Solo Cup,24245 san jacinto avenue,1.0,CT,Estel
10.0,S,8.0,1-366-952-3917,T5C 1K4,LOU4044,1393374.0,LOUX,,,4.0,Canada,,831.0,22461.0,Thousand Oaks,,Morgan Stanley,16670 meadowlark street,1.0,CT,averyl
30.0,S,0.0,1-851-478-4790,80129,VAN4045,3058017.0,VAN FLEET,O,,2.0,United States of America,,744.0,219992.0,San Diego,,WGL Holdings,19778 FROSTWOOD DRIVE,5.0,MI,Lethia
84.0,,8.0,1-209-352-1776,V6d 1w5,bou4046,3953247.0,boulos,U,,0.0,United States of America,m,632.0,320891.0,Thousand Oaks,,Oneok,2533 wolfe north,2.0,MA,MARYLYNNE
79.0,M,7.0,1-595-465-2111,m5b 1y4,MCG4047,2773930.0,MCGILLICUDDY,O,S,2.0,United States of America,f,669.0,357063.0,Saskatoon,,Wendy's/Arby's Group,23168 ROXBORO WAY,4.0,WY,Johanna
98.0,U,8.0,1-125-959-3563,m9f 1u6,Bru4048,1459793.0,Brunke,O,Q,5.0,United States of America,F,467.0,482633.0,Tempe,,Scholastic,12807 mccardell upper,0.0,Saskatchewan,Mal
95.0,U,9.0,1-101-861-4722,V6b 1w2,WOE4049,2416792.0,WOELFFEL,O,,4.0,United States of America,,491.0,433558.0,Yellow Knife,,UAL,3469 gates court,4.0,MS,morena
38.0,D,,1-960-061-5616,39213,Hei4050,729539.0,Heisler,O,F,0.0,United States of America,m,385.0,86156.0,Winston-Salem,,Quanta Services,4816 venice court,5.0,GA,Basia
24.0,D,1.0,1-229-854-3962,T5a 1p8,Web4051,1267673.0,Webb,O,W,1.0,United States of America,,527.0,239327.0,Pembroke Pines,,Western & Southern Financial,14133 beauregard north,2.0,Ontario,HPONE
28.0,M,3.0,1-538-900-9786,E7o 1p9,Sch4052,315603.0,Schierbaum,O,,4.0,United States of America,,579.0,405312.0,Carrollton,,Packaging Corp. of America,19551 wainwright lane,1.0,SC,Loutitia
25.0,M,4.0,1-582-654-0873,V6s 1t9,hea4053,2059550.0,healy,O,P,,United States of America,f,417.0,,Carrollton,,Gap,7204 katherine boulevard,3.0,NH,Sait
23.0,M,7.0,1-984-780-3406,v6p 1s8,Way4054,1734628.0,Waybright,U,,3.0,United States of America,,581.0,372365.0,Orlando,apt. 607,KBR,17521 reilly street,4.0,MA,Bram
35.0,U,3.0,1-139-053-3320,33338,Fai4055,2577258.0,Fait,O,Q,0.0,United States of America,,461.0,383051.0,Salem,,Ruddick,7828 cartwright park,3.0,SC,robby
36.0,M,0.0,1-058-773-0358,v5d 1p3,LAK4056,594282.0,LAKINS,O,,3.0,United States of America,,686.0,21342.0,Knoxville,,BlueLinx Holdings,20940 shearer drive,1.0,Ontario,seka
65.0,D,5.0,1-814-693-8315,74150,For4057,2411228.0,Forese,O,,3.0,United States of America,,512.0,457939.0,Missoula,apt. 679,,9933 INWOOD SOUTH,0.0,UT,Srinivas
30.0,U,5.0,1-557-326-7339,78730,bea4058,,beaudette,R,A,,Canada,,436.0,431899.0,Hollywood,,Radian Group,5066 pasadena boulevard,5.0,AK,EUGENE
,,10.0,1-140-156-4619,V6T 1T7,Cla4059,2958918.0,Clampitte,U,L,3.0,United States of America,,,3510.0,Riverside,,Pactiv,15015 lullwood road,4.0,ID,Helga
41.0,S,6.0,1-747-369-5500,Y1a 1g9,Dib4060,3918266.0,Dibenedetto,R,A,3.0,United States of America,,616.0,213559.0,Durham,,Sun Microsystems,14036 saratoga west,4.0,ME,Ilan
15.0,M,4.0,1-324-458-4438,94158,STE4061,90067.0,STEMMLER,O,,3.0,United States of America,M,717.0,443594.0,Oceanside,,Oceaneering International,4373 neville north,1.0,Newfoundland,Sharri
56.0,M,1.0,1-655-662-1095,23218,Bas4062,912069.0,Basta,R,X,0.0,United States of America,F,678.0,301332.0,Plano,Apt. 981,Graham Packaging,23776 ashley crescent,4.0,WA,KAMINSKY
56.0,U,0.0,1-641-251-7069,s3b 1g2,Wel4063,2467113.0,Welham,O,,3.0,United States of America,M,306.0,225557.0,Fairbanks,,,11483 BONAVENTURE PARK,2.0,AK,Roberta
1.0,D,9.0,,29409,Ver4064,3826451.0,Vermeesch,O,,0.0,United States of America,m,,45827.0,Philadelphia,,Inergy Holdings,18335 SAVANNAH DRIVE,4.0,DC,LECIEN
30.0,S,0.0,1-920-722-2876,92134,Mos4065,1669577.0,Moser,R,,,United States of America,F,581.0,252174.0,Missoula,,Williams-Sonoma,19381 towerwood crescent,5.0,MA,adora
52.0,M,5.0,1-449-173-1110,98186,Kei4066,,Keilty,O,,5.0,Canada,m,644.0,289228.0,Orlando,,Granite Construction,20907 NOTINGHAM LOWER,3.0,MD,PERIA
26.0,U,5.0,1-337-939-7446,y1b 1f2,Per4067,1027764.0,Percy,O,U,5.0,United States of America,,761.0,464149.0,Wichita,,Beckman Coulter,20622 mcafee court,0.0,NJ,RAJU
69.0,M,6.0,1-316-040-0817,t6a 1a8,ROS4068,3425163.0,ROSSI,,,1.0,United States of America,f,358.0,471157.0,Oakland,,Oracle,7626 clint west,2.0,OK,Ninette
26.0,M,2.0,1-095-725-0866,83405,Dur4069,3250209.0,Dursse,O,R,1.0,United States of America,,440.0,33786.0,Dover,,Dell,13324 PRESTON WAY,2.0,SD,Farag
23.0,M,0.0,1-059-422-2998,15224,Bro4070,1814709.0,Broten,O,,0.0,Canada,F,,486035.0,Hampton,,Weis Markets,24282 la peer rue,1.0,AK,NANETE
97.0,,0.0,1-858-960-4807,91108,Lau4071,2614552.0,Laufer,O,,1.0,United States of America,M,401.0,55932.0,Escondido,,Charter Communications,21620 snead avenue,,MT,Raghuvir
42.0,S,9.0,1-752-463-3373,45274,Di 4072,3564076.0,Di millo,O,,4.0,Canada,F,305.0,469440.0,Anchorage,,Thrivent Financial,15591 HOLGATE LANE,4.0,VA,delores
27.0,S,1.0,1-095-352-7289,R5H 1M7,BET4073,,BETHUNE,R,O,5.0,Canada,,302.0,346593.0,Buffalo,,Aon,15960 worley court,3.0,Newfoundland,Shlomo
82.0,M,8.0,1-680-887-5820,60655,Bea4074,1476646.0,Beagley,O,,5.0,Canada,,407.0,84889.0,Jackson,,Con-way,13652 WESTERLEY DRIVE,1.0,Nova Scotia,Shanna
28.0,S,3.0,1-532-008-6606,83710,Mat4075,2236250.0,Materna,O,F,4.0,United States of America,,829.0,332764.0,Springfield,,Jacobs Engineering Group,12946 thorndale south,1.0,CA,LOUISA
60.0,M,8.0,1-687-905-0569,99208,Mus4076,540185.0,Mustafa,R,,2.0,United States of America,,690.0,318564.0,Fayetteville,,SkyWest,3681 HOLLY KNOLL CRESCENT,1.0,MT,MELICENT
17.0,M,,1-981-775-0399,V6W 1Q4,Fic4077,2367794.0,Ficker,R,,0.0,Canada,F,556.0,362277.0,West Covina,,Con-way,23274 beatty park,1.0,Saskatchewan,Lucia
52.0,U,10.0,1-935-029-4556,T5b 1j2,koa4078,587375.0,koa,O,,0.0,United States of America,,393.0,336716.0,Jackson,,Brunswick,24954 NORTHLAND DRIVE,0.0,Ontario,euphemia
100.0,U,6.0,1-019-788-1192,60716,Mok4079,2563811.0,Mokros,U,,4.0,United States of America,M,611.0,423253.0,Durham,,Belk,482 matlock east,3.0,NV,cordula
53.0,M,3.0,1-289-050-2059,94322,oly4080,3245611.0,olynyk,O,E,5.0,United States of America,,663.0,151756.0,Richmond,,Paychex,22787 university crescent,5.0,CA,ivory
63.0,M,9.0,1-740-440-0374,53727,HOW4081,2638856.0,HOWERTON,U,E,4.0,Canada,m,673.0,220669.0,Jersey City,,Dean Foods,20871 dewdrop street,1.0,British Columbia,Fionna
,M,4.0,1-546-624-5037,99640,KEN4082,1774676.0,KENSINGER,R,Q,1.0,Canada,,570.0,91277.0,Philadelphia,,Parker Hannifin,14791 bluff east,1.0,WV,laurianne
14.0,M,3.0,1-008-475-6493,90336,bar4083,,barham,O,,2.0,Canada,,693.0,466590.0,Mobile,,Fidelity National Information,5810 sinclair park,0.0,DE,KIRBIE
13.0,M,3.0,1-546-501-1179,V6u 1w5,MAS4084,2993913.0,MASLEN,O,,3.0,Canada,,536.0,1720.0,Las Vegas,,Ameriprise Financial,8825 amherst drive,5.0,NH,daffi
87.0,M,4.0,1-740-612-9335,T6A 1E4,LAM4085,1030016.0,LAMBREGTS,O,,3.0,United States of America,,699.0,264450.0,Chesapeake,,LSI,21476 bannister west,4.0,Ontario,Petar
90.0,M,8.0,1-528-186-4538,10005,bed4086,1152514.0,bedford,O,,1.0,United States of America,,318.0,295553.0,Fullerton,Apt. 568,Pitney Bowes,13588 DAVIE EAST,3.0,DC,parminder
55.0,W,10.0,1-442-555-8416,93329,Del4087,1678577.0,Delzer,R,Q,,United States of America,F,774.0,420630.0,Burlington,,Valspar,2500 park hill west,0.0,WA,claresta
87.0,S,7.0,1-617-028-5718,32206,raf4088,3810059.0,rafferty,O,,2.0,United States of America,,596.0,98201.0,Amarillo,,PPG Industries,16124 weyland park,4.0,CA,MADGE
76.0,S,5.0,1-084-089-3712,93773,MAR4089,1705624.0,MARTURANO,O,,5.0,United States of America,F,640.0,294620.0,Manchester,,Neiman Marcus,23664 summer crest drive,1.0,NM,shelagh
25.0,W,8.0,1-835-389-8330,T5c 1w5,Orr4090,956183.0,Orr,R,,5.0,United States of America,M,398.0,97606.0,Abilene,,,24185 shallowford lane,4.0,LA,jimmy
87.0,M,1.0,,h5l 1o2,Id4091,361209.0,Id,O,,2.0,United States of America,,456.0,355125.0,Dayton,,Cablevision Systems,2604 curry boulevard,1.0,CO,TANHYA
36.0,M,10.0,1-828-306-6075,X7j 1q3,Chi4092,3747082.0,Chien,O,,2.0,United States of America,m,529.0,490465.0,Chicago,,ConAgra Foods,1677 ALABAMA CRESCENT,2.0,CO,natividad
15.0,M,3.0,,H5l 1q7,pyr4093,3167044.0,pyron,O,F,1.0,United States of America,f,479.0,386131.0,Indianapolis,,Coach,19131 lullwood park,1.0,Alberta,charmine
74.0,M,8.0,1-702-379-8533,H2b 1x7,Cam4094,2946519.0,Campeau,O,,2.0,United States of America,,712.0,322716.0,Jersey City,,Celgene,14553 ROUND LAKE BOULEVARD,3.0,FL,Beth
2.0,,0.0,1-301-261-3694,B8b 1y1,GOL4095,1890351.0,GOLKA,O,K,1.0,United States of America,m,814.0,242986.0,Buffalo,,WABCO Holdings,22461 morton east,0.0,CO,DAVEEN
2.0,M,0.0,1-837-156-7580,37222,EDM4096,1377011.0,EDMONDS,O,W,3.0,United States of America,,427.0,37155.0,Peoria,,Micron Technology,6741 HARDY LANE,5.0,OK,Maciej
35.0,S,7.0,1-342-935-6256,85034,Dow4097,1981931.0,Dowling,R,,1.0,Canada,f,623.0,191965.0,San Jose,,Avon Products,15065 bellaire crescent,5.0,MO,Zulfikar
27.0,W,3.0,1-126-139-5416,14626,Hni4098,3091217.0,Hnidek,R,,,United States of America,,841.0,158296.0,Toronto,,Piedmont Natural Gas,11237 balmoral way,5.0,IA,Denna
22.0,U,4.0,1-284-485-4611,97227,Nun4099,1468251.0,Nunez,R,,1.0,United States of America,M,335.0,122963.0,Jersey City,,Cytec Industries,9212 mesa drive,1.0,WY,eddi
56.0,U,5.0,1-129-301-2363,63150,KEL4100,2853044.0,KELEMEN,O,X,1.0,United States of America,,433.0,70711.0,Fremont,,CarMax,21082 cliffbrook west,2.0,NM,sheri-lynn
48.0,D,9.0,1-497-552-1858,73112,Dur4101,2783674.0,Durant,O,,2.0,United States of America,,479.0,233605.0,Montreal,,First Data,24731 flores south,1.0,ND,RIZWAN
80.0,M,4.0,1-577-669-4598,78426,Wit4102,3745151.0,Witt,O,H,3.0,Canada,,749.0,410143.0,Phoenix,,Wesco International,22849 lacornia rue,5.0,VA,Mariaelena
60.0,M,0.0,1-204-636-6690,v6b 1s6,CLA4103,2031944.0,CLARY,O,,2.0,United States of America,F,827.0,330347.0,Riverside,,Arrow Electronics,14004 PELAN WAY,0.0,Saskatchewan,FLOR
18.0,M,,1-351-172-4950,25310,Kel4104,1751930.0,Kelland,O,,0.0,United States of America,m,788.0,17137.0,Lansing,APT. 763,Amerco,1968 lemming lower,4.0,SD,Jann
73.0,S,1.0,1-475-017-3927,90283,Por4105,447127.0,Portelance,R,,4.0,United States of America,,447.0,252546.0,Warren,,Radian Group,482 matlock east,1.0,GA,Papagena
45.0,,0.0,1-253-850-9876,M2q 1e4,Kan4106,188862.0,Kannemann,O,,4.0,United States of America,,318.0,208035.0,Carrollton,,Cisco Systems,24870 beverly court,0.0,CT,LAURIE
49.0,S,3.0,1-234-346-8698,60712,cow4107,2894863.0,cowart,O,P,5.0,United States of America,F,588.0,253491.0,Chula Vista,,Asbury Automotive Group,20823 WEST CHAPEL AVENUE,0.0,OH,CHARIN
78.0,M,10.0,1-160-080-2456,99670,War4108,3932277.0,Warburton,O,X,2.0,United States of America,,576.0,4590.0,Rochester,,Inergy Holdings,10352 marathon drive,,KY,whitfield
94.0,M,6.0,1-349-432-6586,30394,Kir4109,1050183.0,Kirkby,O,,0.0,Canada,,847.0,45281.0,Sherbrooke,,First American Corp.,23534 MORNINGSIDE NORTH,1.0,SD,Donielle
15.0,S,3.0,1-131-420-5710,M5g 1z3,mar4110,2338246.0,marketing,R,J,5.0,United States of America,,593.0,497411.0,Springfield,,FPL Group,13143 goodwin lane,3.0,CT,cherice
48.0,M,4.0,1-791-193-2909,90759,JAG4111,1207954.0,JAGO,U,,4.0,United States of America,,455.0,375350.0,Shreveport,,Harris,6464 bonnie brae street,0.0,CT,Gokul
25.0,M,6.0,1-778-408-6797,99723,bor4112,1911664.0,borozny,O,,1.0,Canada,M,532.0,255039.0,Portland,,Allegheny Energy,8899 starling lane,0.0,KS,DARDA
76.0,M,1.0,1-985-897-9080,64142,Ive4113,3841622.0,Iversen,R,Q,4.0,United States of America,f,812.0,436358.0,Sterling Heights,apt. 703,Macy's,16308 MARINE CRESCENT,0.0,TX,tomi
28.0,M,9.0,1-734-817-9602,23294,Atk4114,3081542.0,Atkinson,O,F,4.0,Canada,,733.0,347468.0,St. Catharines,,Comerica,1540 CRESTMERE NORTH,0.0,UT,Alexandrina
0.0,M,3.0,1-469-421-7717,90007,sto4115,1190647.0,stokes,O,,5.0,United States of America,m,549.0,247341.0,Boise,,Centene,5895 strand upper,3.0,DE,Berthe
25.0,W,7.0,1-231-569-1705,53222,Wil4116,2477548.0,Willis,O,,0.0,United States of America,M,307.0,221311.0,Manchester,Apt. 350,TJX,828 PAINT ROCK UPPER,1.0,WV,Perla
17.0,M,6.0,1-663-576-3780,10088,per4117,1944781.0,perez,R,,5.0,Canada,f,770.0,487332.0,Tucson,,SPX,15465 beach upper,2.0,WY,Cornel
51.0,,6.0,1-777-674-5794,43637,sur4118,2863230.0,surber,O,,,United States of America,,820.0,342333.0,Fayetteville,,General Motors,22024 darlington north,0.0,IA,ALEXANDRU
80.0,U,8.0,1-008-849-1954,H5j 1q4,Sok4119,1605110.0,Sokyrko,U,,0.0,United States of America,F,602.0,208103.0,Fremont,,Genworth Financial,1971 PRAIRIE DRIVE,2.0,LA,Marika
97.0,M,2.0,1-747-448-2102,99757,COM4120,1663223.0,COMMUNICATIONS,O,,3.0,United States of America,M,830.0,488334.0,Fort Lauderdale,,Southern Union,7377 COVENTRY EAST,2.0,IA,JANELA
