AgencyID,NetWorth,OwnOrRentFlag,CreditRating,MiddleInitial,Country,Income,NumberCreditCards,City,AddressLine2,Employer,Age,AddressLine1,NumberChildren,FirstName,State,Phone,NumberCars,MaritalStatus
Pne10102,3937659.0,O,685.0,T,United States of America,474222.0,7.0,Shreveport,Pxsncfqqcwwvcpu,Paccar,45.0,Vojeseaewwakwcrodxxjrpfhhlffu,0.0,NTFXNBELSUL,PA,1-665-706-7547,1.0,D
eng10103,2737832.0,O,797.0,G,United States of America,231402.0,3.0,Salem,Niwerpgfxkxgfdhmtmynpijcrjymnhjbzoxhmeptebgo,,7.0,Jdtarxbemkjremfvdgekqqjhgwejrpislcgpxnluadhrgeatwmurwhbfdvxrlqsgxriftk,0.0,Bfzdfzwlpvbkwgbcblkcsuih,SC,1-756-540-3810,0.0,M
qjc10104,1217665.0,O,433.0,,United States of America,424046.0,8.0,Burlington,PBMDBRUFSIMIVBXCBNPCEAPKGCVBITKAKAVZQTNOFDXVMQQZUWMTIHGEBVEHNCOCWCI,Fleetwood Enterprises,2.0,Xfccnnbimsvoktxtoyghiprfdhiswarunfwlryfrehdssker,3.0,aqgfhdpbjizcikkumjmtlnlve,KY,1-153-628-0316,0.0,M
bua10105,185837.0,O,753.0,j,United States of America,38569.0,8.0,Sudbury,Cwingfapmmnmecobsrzfdugqe,Atmos Energy,99.0,DYVZPJWOIMVIAABKRWWUICDPFXNPUEXPKNAFF,1.0,Uafkxkfbalnxfp,MA,1-575-247-9569,5.0,U
Ujx10106,3718145.0,O,390.0,Y,Canada,125705.0,9.0,Iqaluit,Hknlkputhzhhjhzedvrqncsywsbplvmpzxhkqgvgxeyjmhavnosurmoesgihwzmyplthqngz,Cliffs Natural Resources,,Rtxfpgrxauiiczjbzcugaweihynwdppyxpeyyssyaxsmvijoygioqmtfyrgogccksilebalzbbjondvu,4.0,Ruuvwifqtbplprnhkkfbgixoiuf,VT,1-978-478-8095,2.0,W
oyh10107,1521682.0,R,336.0,i,United States of America,159432.0,5.0,Irving,Czsddolv,Exelon,13.0,Oaqvuxapq,1.0,WJZVZVUKVSRLGHJGZVDIQVNETTXET,AZ,1-713-636-1426,1.0,U
vnt10108,3175624.0,O,839.0,,United States of America,162307.0,6.0,Reno,mypthirbvdjd,Furniture Brands International,7.0,,0.0,ifdqftvznqdiihslkorpltywajd,NC,1-049-791-5859,3.0,D
Vpo10109,178414.0,O,437.0,,Canada,6811.0,1.0,Sandy,KUAEVYGCIZJVYQLFRDQCDFUFKNJHNLQDFEEQBHOYPVUQRKSTNDKVERAMQILEVMAFB,Cytec Industries,69.0,cimwggmtqqakyxzokgaarxhdbiafbjcecupxuijvaglxiydqqztgthchwtvditgsebrunaznfw,5.0,Nsgoul,CT,,3.0,D
hmp10110,255521.0,O,735.0,,United States of America,349003.0,5.0,Omaha,Ztrwpbdeigcikibjxmjtydcluluqckmdpsykkjofcfiijvsodzcdxhcfi,,,jdbnl,1.0,Tlyndmcxewpwlspmdlagdhrvewokoe,NC,1-842-758-3485,0.0,U
hxs10111,1343491.0,O,665.0,,Canada,334077.0,8.0,Gary,Oompshwhgxhmsibwqvickseezqzattrip,BorgWarner,42.0,EEJBVUUUGCQDLB,1.0,Tcefbenjjawfbupaa,NY,1-849-563-6753,3.0,
vns10112,1239284.0,O,345.0,,United States of America,330661.0,8.0,Naperville,xrduwcscjnvhdjeup,Oil States International,20.0,IXACRUWGRHVSLWOOHTAQQNYMZFDFVQTSELWNXMUCJV,3.0,Cpckekxkodikxoovgavi,Prince Edward Island,1-245-368-8212,4.0,S
IFV10113,922458.0,O,343.0,W,United States of America,25885.0,3.0,Anaheim,GRCJSIQADVC,Coca-Cola,34.0,,0.0,Wyqtquekboo,RI,1-726-356-7060,4.0,D
HCH10114,1759724.0,O,411.0,,United States of America,313425.0,3.0,Santa Fe,OFKZRHPKTYCEHBPARKDAZGRKJFIEEBLVWLHKEFHIIWLLH,USG,48.0,Unmpwwnhuvsvmwgtbpngphbiwnoijlcapxtjomrinlzzuppesnlbbklvaicmvgmyfmfxwukxkjagx,0.0,tciwsqtxinymqrqhjebb,ND,1-326-733-5185,2.0,S
xhn10115,483516.0,R,667.0,A,United States of America,280795.0,9.0,Thousand Oaks,ULGLBBFMWMCYPBRCVSWXQHNKFLRDYBNBEICSSKQLSVYDBIRXFIEBHPGCHHDLOJ,Fastenal,33.0,vftdlppvrwwsjutikuhkgpwonkswkwgvhtjqliqbpupxaygismliayiobfx,1.0,GEFPCTHMJDIDOFJLJSIKQ,KS,1-513-271-1854,0.0,M
Rve10116,1747944.0,U,348.0,P,United States of America,162619.0,10.0,Saint John,Uygwsbimhfygqcbtxczvhsvkpdnstcyxfwcvptqoioiqjkto,ServiceMaster,,Uumygyohptiysejpuqkbwxnuwnronrkssifqrqnoraopnnxixj,2.0,Pbgvfjgzcuv,Ontario,1-007-182-7130,4.0,U
FZL10117,,R,474.0,O,United States of America,252291.0,1.0,Chula Vista,KVYYFMVRMFOVBDVSWQDPVWNZXCMFQACMACQAXUOSGD,Capital One Financial,2.0,RQNSYUOMQXCGMEEMANEBVZJWDBUFNOGSUWIOLOKCVXGJPVNSVIFRDRJRN,2.0,Slsfkcmvdsovkvdckgzlo,LA,1-895-894-3084,3.0,M
FLJ10118,842793.0,O,785.0,,United States of America,434527.0,3.0,Chicago,vawyzfdelbhvtubjwdqpyjlcyhjoljfyhzpjxbzmqwyjnjdw,News Corp.,90.0,Fnspcwnsssdeaannvtwardrqlweztxkgwumdaljoabcsrmtjlrnnmnykfumcjyoeala,0.0,hezhgniydogqjdpdzltmzmlf,ID,1-739-005-4026,0.0,U
xla10119,2772924.0,O,633.0,h,United States of America,349943.0,2.0,Akron,Qvzgtgcfzualfcrvfbkqajv,Paccar,79.0,ORJKULWFUEGMPSSOJZVDMWWVU,4.0,Ipzuukvdggdsj,VA,1-653-803-6612,3.0,S
Okr10120,1356948.0,U,431.0,b,United States of America,320515.0,1.0,Idaho Falls,ampwfdppwmvdzjaepldqlibujyerojo,Terex,43.0,Hjlakihshrlhbguabqgtzvoawyxodxhrmovaxhdahuvrurvizyhbhwqdlcj,4.0,Iplpvfbks,KS,,1.0,S
Qec10121,1198704.0,O,488.0,,Canada,188319.0,5.0,Alexandria,Vtpqfktcakmmjpidggdrlvjgjidytzgjatdtudzalriqnwxcyxnwqxbcushkm,XTO Energy,75.0,Nwohhugjreujmpsxhnynakujedeltn,4.0,Jierlefwmmjsmppsumhudgk,RI,1-054-065-4901,1.0,M
Xrh10122,1281010.0,O,497.0,,Canada,160059.0,8.0,Memphis,Nsafenfjkdepfidzkaotoozaqmfrwqabzeiiojuignllmulprellbgegkjswcoecvk,Dover,34.0,UJIBIZIZEVHDMQNIPZABVJNVBFBFKGMLWIQYTUEDVZFMCYSEZ,2.0,Wanbbso,NH,1-075-259-3608,3.0,S
OKO10123,3343019.0,O,338.0,k,United States of America,153007.0,6.0,Ann Arbor,Wsascmizwbkkssnkwrxujfgrfbjsighics,General Dynamics,38.0,Wjpqstkvjehdugqmwxvjxdzeitlvwfiwhhfecwu,,Iwyjy,WY,1-740-261-0965,,S
Iua10124,3451261.0,U,713.0,t,,122487.0,6.0,Salem,Iarvjaucikzlhtuvbvzediixmjxudvhxehnwoqajgmrmomonbsafx,Sanmina-SCI,23.0,Qnlmignuulcdglrlbpvozhmqairjwezxbqrotym,3.0,MSPYNUXJJEELDXUOAFX,CA,1-782-000-6529,1.0,D
ydr10125,2650727.0,O,713.0,,United States of America,276763.0,9.0,Nashville,pdfpbgrcwkoeaikiuodrhruzqscxekbxnveceihlwzzwnjhpvgicwwnqidztnybakicgjeo,,30.0,Hbvdmoxaonrcnpjncudomwfknuttjnbxtvhtjjgnvpjlbxdnucuhoeqfzrteqkrbiz,5.0,Okekcuetxilbzjrwjscuuvm,UT,1-650-744-9126,3.0,D
ukr10126,942320.0,R,567.0,c,United States of America,407817.0,0.0,Pittsburgh,Vkshxkteyltvouqdixzwoqkeogtncnlfplrbgrfjmarvynvcntklxucnsxgxjwhtftqfidqbgraqeaat,KeyCorp,17.0,xypputisgtsihkevdpn,2.0,Cbkqkaeqlxdeomodq,MO,1-329-547-2429,0.0,S
Ixb10127,1601955.0,O,778.0,d,,5944.0,0.0,Oceanside,CEVLNYOTNRABCMKSFCVNIPRBYALDKIDSFLAZPDPSWUGLSCVTDHOZ,Liz Claiborne,85.0,Yypvwqphgprvedxuefqmiz,5.0,Xssgdqsssnvx,IA,1-356-745-0029,1.0,S
Qcv10128,160795.0,O,771.0,E,United States of America,260903.0,1.0,Richmond,Ccuebbczppzprxbxzsoqspjidhqblybtmskzluiclmeldclyh,Idearc,86.0,Rteqajokklvfw,3.0,Dtkmlpcn,OH,,4.0,U
wsf10129,1716505.0,R,335.0,,United States of America,464164.0,1.0,Durham,rjcogviptoovinfectiswdca,Magellan Health Services,23.0,Udxkvpsvtzttsdkxuyszmcgoggfcowfgwioskbrbpbgqfeeihudd,5.0,DJJZBSHZ,KY,1-778-134-2327,1.0,U
Sur10130,3947705.0,O,729.0,V,United States of America,327570.0,0.0,Lewiston,,R.R. Donnelley & Sons,86.0,HWDIZUNPWXWDHSIBILLGRAEYDHHXEEHGKUMEUYLDOFNVEDZBJJNW,2.0,Yqcrqejcfy,ID,1-449-109-8029,5.0,D
YAE10131,864372.0,O,540.0,,United States of America,395623.0,1.0,Buffalo,FVPFNRKVMSDUNLBVBSXXCBVWZPSXBGIKFKSXOVLQMHMWFQUS,Teradata,57.0,,1.0,qhmkediizreqonuddcogbxjhxhhc,NH,1-883-152-4452,3.0,M
Dnd10132,3653659.0,R,524.0,,United States of America,150204.0,9.0,New York,Ghweykqoxnsgkzghgualdggk,Moog,70.0,Ejdhcrxbbqzjqjrtgdwehptn,0.0,OKPIHHW,KS,1-280-527-1037,0.0,D
YZJ10133,2019102.0,U,583.0,,United States of America,99372.0,1.0,Durham,Jcuixgzzk,Polo Ralph Lauren,49.0,fuecqeplnttvsu,1.0,GAOWBQBWLJGGNKVYRSS,OR,1-046-702-6274,3.0,M
Lar10134,2324598.0,O,612.0,,Canada,425843.0,8.0,Charlottetown,rtxfvksmxxnipcfonhugwqjgwqndhmyrkfuihtvxzudffymurkwvxwnxey,Amphenol,97.0,Txrxtoychts,,Nrezrh,MA,1-425-295-1156,5.0,U
UIX10135,2734459.0,O,447.0,,United States of America,,4.0,Alexandria,Sqzesyhxplb,Darden Restaurants,,,0.0,NXDHIWFWXGQZMTAVJUWPCHI,DE,,1.0,U
Hpd10136,2601400.0,R,448.0,,United States of America,171725.0,1.0,Inglewood,gtnvgvifnymfzfayttwoouymjyamxoalyrgekokzwzmkdxrwmwx,Occidental Petroleum,78.0,Jnddcsmrglizbrxljtrlkuosgafuzb,1.0,mnmgafupiahms,Saskatchewan,1-126-823-0516,5.0,M
mfv10137,1723343.0,O,636.0,p,United States of America,434930.0,8.0,Shreveport,Vsbtkmzqrfptvqvrvsgevlnpwtqeszdlxnjxbshxaujsf,Lam Research,21.0,Wboggihip,5.0,Gpqpucflrfd,Nova Scotia,1-331-394-4349,4.0,D
Jxx10138,3847768.0,O,461.0,O,United States of America,222276.0,8.0,Cheyenne,Zgrmxtviyvevqdgvipigtxayynzicvegjyehkqyhwgeodhgspjpcweo,Alcoa,2.0,sylhlkvjngsapitfcsvrqepbzt,0.0,Xzlyanhhuptivgtlsreexzxzoepj,WV,1-250-799-6150,4.0,M
Lrp10139,2240381.0,R,516.0,,United States of America,169982.0,6.0,Elizabeth,tztoiqcheowlxvcdaujnidccnjsnaqaarfsgjtcjocl,Noble Energy,50.0,Spkqirntviwhkxjpsilsgpheqsxdqzyoxpdptrzvnninszqbwiy,5.0,Qeqdxqsfonatubvefozxlvhdgcteo,OR,1-016-633-4802,3.0,M
phm10140,1928554.0,O,422.0,V,United States of America,219984.0,7.0,Lansing,Meophaxtvowjixwcpvwqyiuknmkhjolznxm,PNM Resources,83.0,ifitumafrdsjaxgdewesjjxlyikyskewsfghievtblvyingnqarysfjemizw,0.0,ojfeseewxofwtvsbqnaume,SD,1-754-608-5179,2.0,S
Fgk10141,1076966.0,O,708.0,F,Canada,,1.0,Alexandria,,FM Global,44.0,Ukvqlglxpsdmf,3.0,EIJKAMNPXTZEWU,CT,,,D
Wzh10142,26739.0,U,,n,Canada,496540.0,1.0,Tempe,kljmpruablftnauuadfikvutkajbdxllrbakvzfvfsncwiwtmluuwjudygdj,Apollo Group,54.0,Vhkvfoqesaxjgefadpganwzwcqlusulivioiphcwuevlcntitixwqexyexkzdinrkcxyrj,,Nhrnnbe,VA,1-760-234-6513,0.0,W
ejo10143,2954038.0,U,395.0,f,Canada,424483.0,6.0,Idaho Falls,Chasnxgtesfjnakemttqypsrjpoumwgnwtqjuofrzrdulmmiqiesaxgenempkaopkoxgl,,88.0,Blobrzxlservkciwwyixpovwaeolfdkktxsnefwkb,2.0,Kkqaesuntgtzrwsjieiryfrop,ND,1-488-565-1411,5.0,S
Ewh10144,,O,811.0,M,United States of America,431215.0,4.0,Rockford,ealbomewfgaknpuqovqwtecyoxgjzwjbgayccsqavmtjuqfjos,Hasbro,40.0,Sfkgkiwv,1.0,Wrxcwahb,Manitoba,1-247-390-4197,0.0,W
tca10145,831434.0,O,826.0,,United States of America,125831.0,6.0,Honolulu,msitajspbcicln,Pool,0.0,ofwfvluva,,Igrsh,SD,1-636-321-1787,2.0,
oti10146,1163933.0,O,835.0,x,United States of America,120400.0,8.0,Stamford,ZWNWATUTVLHVUSQGJXTIERFESLOVAKGWCZDSRLSZXXLNTKKNAJOTDOWZBQMIFZ,Guess,49.0,Gzrsngiqrlgkk,2.0,Qtdumjboqkedszlexranse,GA,1-435-007-2518,3.0,S
DUA10147,2434408.0,R,499.0,,Canada,125235.0,9.0,Great Falls,vujcnugvqlcbuitbqonu,Complete Production Services,59.0,Azoqufgnkjvyjrpdtmzxavcwgusdpwpbjslveduzabrogocquedf,4.0,CZVGJVZCLUJKUTEDRVQAF,UT,1-251-463-1942,3.0,U
Itz10148,1866846.0,R,499.0,,United States of America,431235.0,2.0,Fairbanks,SNNXZYTLFHYJYFCYYZOHRQ,Worthington Industries,9.0,Xktfzsftzowffterfqqdplszgyrjzhdjxszpanzqpijah,5.0,kbeeo,IL,1-822-740-1331,3.0,U
noe10149,1509008.0,O,382.0,G,,400476.0,0.0,Salinas,bufubnmpuzbrocasykob,NRG Energy,,,5.0,HLEUSCIKGKNKKF,RI,1-433-729-0661,,S
Flz10150,,R,318.0,,United States of America,251545.0,8.0,Rancho Cucamonga,Hcplmvyuhqxlrmswudu,International Assets Holding,29.0,SUNCEWGZCSHRKMIDLPSDAMYVUABZEJHMIRSUFTSNBQFMHTWKQHBXIYJAIKRLGNVGUSGEQYMAFXGNY,0.0,Nrmulzcj,RI,1-645-146-3065,1.0,W
HVD10151,2946709.0,O,558.0,,United States of America,441938.0,3.0,Aurora,EWUFTJQFQTROJULFXELLJMILQILNQKSUFEMRNHNOPIPJIPMVTHNOEVZL,,3.0,Imyoamkhrjkwaigfwuqtwvesrpyvwzcmwhoblcsrljsivoxpldajkygunagnagmlwsbeyse,3.0,VKJFNK,SC,1-007-629-4260,5.0,S
Cuy10152,629196.0,R,745.0,B,United States of America,113342.0,3.0,Evansville,BASXNAGIYWSYRIBSNRWEJBVCMIHLYGEVHQUHFCGPMCGSOMIPR,H.J. Heinz,14.0,nolkomscehtpeaoksrdkmqubrbszwmwolvscmulzlcpamsnfsmgdbccbxrlutprrh,5.0,Ljean,DC,1-974-586-8100,5.0,S
Gjg10153,2980525.0,O,733.0,,United States of America,393449.0,3.0,Huntington Beach,ucwsdfexnzrpuuumrthffigfnbgsqlmqecbbaiwhjsynwgvdvtrc,Nacco Industries,77.0,talnqkpyqswykntwdmfgbuhzpidriojruuwas,0.0,VGQUKEANKQRX,WY,1-546-511-0293,4.0,D
EDX10154,3035952.0,O,485.0,,United States of America,,2.0,St. Catharines,Kjnxridiaipbngbjfejqnkrjwzcwzyqtzgmlgiicwngstkapfmkxrygvurbsbtyunexemmojunnllokh,CH2M Hill,29.0,Blabmohhompdrlsjnzkszzfpxbfgqswbh,,Uajphbqclsvlic,NH,1-207-134-5331,0.0,U
Vmu10155,1096587.0,O,824.0,,Canada,400019.0,2.0,San Bernardino,Dgwbyxnnciuiajbrcwtqtyxwksmsmjzv,Honeywell International,52.0,oeuksygwtgksxyfquwttswitqornpbqgonteymmixigwfmnsjxnxpwqbhfwbfijy,1.0,XUFIPLNP,NE,1-421-270-1297,2.0,M
Aaz10156,1197636.0,O,797.0,,,342530.0,6.0,Kitchener,Vynaupknagncsfaknxumegtcoxccgkzhsracfoenmiefbqxhdnysppifmfedhjjheowxqdrpxkm,Apollo Group,24.0,kqmuozzapaiwydexofkkhppnmoz,0.0,nhrubcewozyf,NH,1-102-426-3865,4.0,W
jlz10157,3173924.0,R,461.0,,Canada,432760.0,5.0,Fort Collins,Vrjibolriykice,General Mills,61.0,Zvsdsesaa,3.0,KKSSCBP,HI,1-256-994-7665,3.0,M
Vst10158,,O,697.0,,United States of America,279746.0,2.0,Toledo,bwibawfpxrqabedhyzpfeee,Universal American,63.0,vedaoobaubqqikcvrabgjaasalunrwkxclidqgxmjstgnkkljcsxp,0.0,mujmgdjbrikku,SD,1-071-644-4919,5.0,W
PPC10159,1513948.0,,685.0,O,United States of America,287022.0,0.0,Dawson City,hykerjfzoyrteotdps,Cypress Semiconductor,86.0,guhztveclecwrjosfillgjuy,2.0,LWOBHWX,RI,1-362-886-6870,1.0,U
Ugl10160,3485672.0,R,538.0,,United States of America,262655.0,10.0,Montpelier,vfklftfmkvykoabidppptwtilc,Newfield Exploration,89.0,Kdkzdurdvoejeftjdvgjyfxasaxmfxcqpxbk,2.0,FTWAENEEJNBOKBEZGZW,Saskatchewan,1-135-126-1663,2.0,M
ROR10161,2036104.0,R,775.0,u,United States of America,251389.0,9.0,Oklahoma City,Acawuquhxpqqjuskaktqjmhutppurqyxkxmiajffcpdworayglihyssnlgghcyeooylzjnyi,Sonic Automotive,79.0,lpdsmkhjhgemuxuiofmohrivqngvgnnmmfa,1.0,Qxviuaoktmmapsbss,Saskatchewan,1-063-313-3436,,S
Hfx10162,825520.0,R,747.0,,Canada,33953.0,2.0,Irving,Amnhdaew,Piedmont Natural Gas,,Lwxcmsrvxldxdgyugchayquqchi,0.0,MDPRQEPMHMPHFZVNAMCJWKI,ID,1-219-558-3373,4.0,M
BKC10163,813147.0,O,341.0,Q,United States of America,67886.0,8.0,Newark,CSCQTBUQTDULNEZTQLJNTKWOMJXBAOKGEEXMSELERKXO,Hewlett-Packard,25.0,FNTLDJJFROBXETTIKAEYDFNFJNJQOBXLGRSBO,5.0,ijjaeqvhxrqguznngerzsyelbq,WA,1-135-702-3449,1.0,D
huk10164,248053.0,O,,,Canada,110066.0,2.0,Oshawa,Mjjxcerliagg,Hershey,63.0,DYOOGIIKCRPCIMBGXTQNTUFKUPIJHSSPFDCLWIJWYRKVUWLZCHPCJRESYSCALOWUTF,5.0,Yngakleqbbtvbycxqj,NJ,1-169-524-9329,5.0,M
ues10165,1611482.0,,629.0,I,United States of America,163627.0,6.0,Norfolk,ncmzmapesyuaargobnhjtwjmvdfbxlxwcrxlhlsdmbjgiexbtdetliebfqfi,Cameron International,24.0,Azpgiuinxvbrclhprvlnfajjrcqudyoheq,,NBLNDCVGQIILBWRLGICWPYVVL,IA,1-152-491-9723,2.0,S
DJD10166,1225833.0,O,846.0,,United States of America,351954.0,5.0,Biloxi,Yugheurvogiaagnchfoo,Smith International,90.0,btrraoqigimsshsqitgvfixfmoysvmyxjqczaidxkwrtfjooljlcgwfnetuouevykbhwfs,0.0,Mryeyd,KS,1-990-944-2978,5.0,U
xxq10167,1189043.0,U,352.0,S,United States of America,284329.0,0.0,Oshawa,HLWUZSOYBJYNNAOQPWKATAKSIYLQVQEHXGBAVFFM,HealthSouth,86.0,Otmebwgtjhfjhpoucjjcpcxxdn,4.0,Onvcfgpgdwyuvnulhhydcwa,FL,1-330-441-2042,0.0,S
VBQ10168,3740022.0,R,459.0,,United States of America,193545.0,2.0,Springfield,Hwhsvsbwrjcckgvukkxafmkwnnudxcqjefzhaddglqzkvoozaurdyuwax,Aon,21.0,Dacjbgxrwjfhcjaedrcsgculkauyejfwixclcyocttwjstrqufrxpnycz,2.0,Frqfcrok,British Columbia,1-872-626-4173,4.0,W
ERY10169,3403041.0,O,795.0,,United States of America,181174.0,5.0,Louisville,Ojjtraudnzpzj,ConocoPhillips,37.0,Kahrjdhsokjgxdrnwfagtfkayokcvezohcwloduqkbybeasbjqqcidwrmvrjjtwtrtvjaxv,3.0,Dsnmmpippqba,NJ,1-216-127-5560,0.0,S
Jxm10170,422445.0,O,850.0,,United States of America,116339.0,1.0,Riverside,UPJIFOWWTFPYCATWXPURHO,Carpenter Technology,91.0,Nkbuqvdkgmydgvniexqaneblqahefyccb,0.0,pnqibnjgyfyfozryeowil,LA,1-253-102-9184,1.0,M
NCZ10171,270100.0,U,507.0,m,United States of America,377309.0,6.0,Phoenix,Flezplkrcvfcaloiutvmtbdmxbldbuxvkuaryroczybbbecxskofeifhhtbuiikdzezkonflv,Guardian Life Ins. Co.,32.0,Rhuxyednmzkejdwcihtbrdbxphvillieepqnklsrfeegqjgruieki,2.0,Nldronkzrjvfjrazjawayav,AL,1-225-258-6276,2.0,M
IJP10172,2679648.0,O,458.0,y,United States of America,202945.0,7.0,Riverside,Qablynzbeqvyuebkkwjgxxigjmgphmcv,Pinnacle West Capital,15.0,VUBTNDTGGOYVREADIUVFJIVICFUIDGFQMINGXVJWVXVQRBUWSFHIQTUPXTJPCVWUI,5.0,Jdvktfee,Manitoba,1-440-277-4984,0.0,S
mxa10173,825336.0,O,303.0,,Canada,449407.0,1.0,Lexington,Dbhowhixadaxtxqeegzaiqnctxetfhumtwnclxycsnxmllotlnrhwhmpioqsvclxxhpyxnisysjget,Equity Residential,83.0,WIAWPHFBTLFZRIZZLBPDMBDGBDGLCPJ,3.0,Tbkakixnn,AL,1-178-260-2177,1.0,S
Rfu10174,3474905.0,O,643.0,v,United States of America,99570.0,10.0,Las Vegas,Slzzvailqlqpvpwctbqxmdojswnqalctejwpezudkeutbgsyawyrzlxjvntcelnu,Hayes Lemmerz,6.0,lkkpwgkengcotxmpwiqeqjhiwtpeuxnvrabzautyk,,FTUATQAKKXVIGDBRCNHYSXNHJRO,KY,1-059-386-9118,5.0,M
Yis10175,2882119.0,O,484.0,m,United States of America,114447.0,2.0,Cleveland,Jbanoilypmcpvteribstkrqmdkceadwcbjklitv,Dick's Sporting Goods,18.0,Nekwtjnaagnzagugczcrlghltsearutmmqjsxuwebgcsutubnycuaotgthxwzzemkwktcqxezaxrlqc,0.0,Rzkzstppqkaqhqit,TX,1-850-756-4470,1.0,S
foy10176,2574741.0,R,474.0,O,United States of America,162812.0,4.0,Mount Pearl,KOKEERGCWYMJIMDESBSPJIJPLINZACMTCOJWLBWXCHKDUJPORQUDFHCPVPDFX,Lam Research,91.0,WOSZSWZWWKKDSBTWFWZVEAODPVMBAKUIMBIQGAVFOHHAKWLMOGHSZOP,5.0,Rtnmdftwovjvngsie,Nova Scotia,1-318-548-9732,4.0,W
mgj10177,2115639.0,R,434.0,,United States of America,,5.0,Santa Clara,Qxlkmtyqsbrvfojwgdbwxbrhhkqfsoa,Zimmer Holdings,13.0,URPBOBDMW,2.0,Shkmvfysssgtcqubdhxhxji,FL,1-276-976-2070,1.0,M
Dws10178,,O,354.0,,United States of America,34491.0,1.0,Alexandria,Cmkygdjlmooancjkjdltqt,Chesapeake Energy,4.0,ZUXSVRBWKLRVTNGRDQGFCWZHADZMDVFG,3.0,Rkhxkglamikadjteofnejnp,Prince Edward Island,1-791-941-3298,2.0,M
Ekj10179,3304708.0,O,486.0,,United States of America,275367.0,3.0,West Valley,OXZAINYABODMTXPICECOTCGQNHQODFA,Jones Apparel Group,26.0,EFXIOBBJLYKRGLPBSHZGOSJNXNYMPXYHCNQQUMIPPFVHXHXSJHBDBU,5.0,Mdzpvzobvwm,AK,1-888-986-6148,0.0,D
COK10180,584491.0,,,,United States of America,394796.0,4.0,Tampa,Glxbwflprgr,Public Storage,43.0,Jdqswecwmsuvxgkbkwfmkfjsdkczxumthkfuzpndulehpysjupg,2.0,TVXLNHDSTKKAFXS,ID,1-457-800-6184,2.0,M
Emi10181,2162559.0,O,823.0,,United States of America,492325.0,2.0,Winnipeg,Vgnbuzrzsmiucwvhqlkdmvnceijkpiuznlztlhnuoifn,Scholastic,,wignxpnebgqpkfxkszdgibxsmyaelmwfmeigzekwnjnxilediphiqvomawxgbrv,1.0,Nyjpgxgbndujplh,Manitoba,1-671-643-8629,0.0,S
Qvx10182,2716136.0,O,552.0,,United States of America,475218.0,5.0,Savannah,Eljajaxolnkvaortmjxoibqwxjuptvorunjjimoufgdlse,Goodrich,35.0,KOBETXIIBEUAMRBYOQVANTYIQMBPZPHZLEECFOXPHABXFZLNJMPLBNYRCUDXFUIFPIGRIILE,1.0,Bzpdeqgpctojkgklymlvkocvgnjm,GA,1-230-938-7337,3.0,S
Qvd10183,3571884.0,U,623.0,,United States of America,113415.0,4.0,El Monte,Zloadqainzcrawdnfojvpwgmexhhmozptpffczgnqupymhvhpujapwucilktqkttbrtul,URS,78.0,Gmhbzlqpngpqhfimbzbebeormocqmauwkhoobtwfqgjrpuyitewxmceksthftnvl,5.0,hkrfugeotbbdxyqxhphvcqebdbqjn,VA,1-189-728-1183,5.0,
Exo10184,2309111.0,R,427.0,F,United States of America,196979.0,1.0,Elizabeth,Bohshiohcwywpnqjsvndkjcnuvufllwtacreprjuprpqrffrwnfuxwm,Micron Technology,67.0,Ujtqrjmzzcpltbxtegm,0.0,TVJFMIUTDLTOVKSEIEADGCKOC,KS,1-078-580-5470,1.0,M
kho10185,3565753.0,O,843.0,,Canada,316453.0,10.0,Garden Grove,Owxxannnulmyocslstyjpuzjgbfmvikkbiunomscsdg,BorgWarner,35.0,Lhtearnvkfivicfzjjdgkbotiqyhmhcdwvgascdkyswirsswdbsvollbmnno,4.0,Rynvvwdbhmudwn,DC,1-905-881-1154,5.0,M
TFZ10186,2523625.0,R,501.0,,Canada,262582.0,10.0,Bellevue,Dmgisvpiwyhpdlrfvhznaxqxdkoyohneanxquwrpazb,Loews,37.0,Tcwuoxvdjtxtrp,2.0,ijtbqiyllzvpnapj,AR,,2.0,M
pss10187,2692054.0,O,457.0,,Canada,262739.0,9.0,El Monte,,Abercrombie & Fitch,87.0,Vjzboeamwfnhfokaxiyfxppwconxgbwhnhhfszekggigfrjolswqsimxbqnvpydzemr,5.0,Szsylitlnuxvpfilsuadkfib,British Columbia,1-626-178-3655,4.0,M
DQX10188,398734.0,U,714.0,e,Canada,151735.0,2.0,Norfolk,Hqmbbgbuulmfammnmvkzumndwiremimrpxtutliihaajkoidzmsqyuecklaxhuo,Kroger,64.0,Cndomyaeiojbshomtosbnexaqojjqskxcumsjfllabnwtqfnlkrogxxhmf,2.0,Zhcermbxzznstqpjhb,NJ,1-887-302-9538,2.0,S
HXS10189,1925063.0,R,428.0,,Canada,242290.0,2.0,Honolulu,Hhbfkywhbfsnvbv,Hormel Foods,69.0,sxupvjemmnegpfnrkpzzryqvhpaybaxwuzfpwwjvkqxwebqagmqbbagdxiccckngfjkoedecycmzljx,3.0,DDUKIDLIZGCHYCSSJQZJDDXTW,IL,1-240-262-5059,4.0,U
