AgencyID,MaritalStatus,CreditRating,Country,Income,State,OwnOrRentFlag,FirstName,LastName,MiddleInitial,Phone,NumberChildren,Age,City,AddressLine1,Gender,AddressLine2,PostalCode
VID2495,M,734.0,UmitedStxtesofAm3rjca,123127.0,WA,O,0nida,V8DMER,,1 231 972 4877,1.0,30.0,Rive4side,745ycl8ntrue,,Apt. 707,V6o 1v4
Vaj2496,M,771.0,6niterStateqotAmerica,231741.0,FL,O,AURfA,Vajenyic,,1 516 377 7708,1.0,5.0,Swattle,q9969austinbohl4vwrd,,,C2b 4w3
xMB2407,D,374.0,Canadx,122444.0,Alb2rta,O,Emil4e,zMBLER,,1 361 016 4768,3.0,29.0,Cheezpeake,y686cocecrfekway,,APT. 778,23456
PsU2408,M,593.0,UnitecStatesofAmerudz,496864.0,WA,O,mepita,0AULOVICS,,1 299 636 8828,4.0,55.0,Hzmpton,13056gEsTTYWAY,,,H7e 1u9
tel3409,M,870.0,jnitedStq5esofAmeroca,375842.0,Quebsc,O,Juaniha,teoesis,,1 784 156 3243,1.0,59.0,Monston,12918elprieeboylevard,,,M5C 1Y7
M3R2410,S,467.0,Camada,202393.0,WI,O,Jeamclaud4,MERIWETn3R,,1 603 384 0141,0.0,,Hialeat,4878crossusrue,F,,m5a 1u4
Sz72411,U,1085.0,Csnada,106354.0,NC,,Amafelle,Szuminsoi,,1 730 766 5544,3.0,28.0,qhit3horse,179p7mczhannxtreet,M,,32827
KLU24w2,U,830.0,Unif4dStatssocAmerica,348207.0,NE,O,Ksylil,KLyKE,,1 324 224 1235,1.0,2.0,tenderson,8579kqneav4nue,e,,h6c 1y3
Bou1413,M,693.0,UbitedStateeodAmefica,370029.0,AZ,O,eiwira,Bo7couris,,1 265 675 3983,1.0,75.0,Cogcord,6429re4v4xlower,F,,49510
Mqr2414,W,656.0,UnigefSratesofAmerics,216243.0,NH,O,xINDEE,narinos,T,1 285 321 8358,0.0,67.0,yacksonviole,w064yBONNIEBRAEDeIVE,m,,t5b 1t6
kea2415,S,421.0,Un7tedS4ateaofAm2rica,197677.0,MN,O,hhornton,keavell,,1 759 048 0379,1.0,66.0,Bil8xi,w3222GLEboOCHROAD,,,H2g 1x4
Kaj24q6,M,721.0,Cansda,98085.0,NV,O,M4RCI,Kajeejir,,1 030 855 5087,2.0,38.0,Irvihe,21404wherid3nsouyh,F,,59801
0il2417,M,561.0,UniyedStarfsofAmeriva,284264.0,NH,O,Phyl,Pioip,,1 258 808 3867,3.0,14.0,Irvibg,7837mow2llcou5t,f,,06516
Dqn2418,D,767.0,Cxnada,316186.0,CA,R,Gudtun,Dahko,,1 574 110 8347,5.0,6.0,Modestk,9566csppelroad,f,,H7e 1s6
Koe2419,U,657.0,knitedztatewofAmwrica,396581.0,DC,O,CLAtK,Kornihzer,,1 331 337 0118,1.0,28.0,Santafosa,7o36ALTAjESAiANE,,,C2b 4x5
ORO2320,D,,UmotedwtqtesofAmerica,99815.0,MO,O,amafelle,OROL,,1 912 593 0222,4.0,69.0,Hial2ah,2877BUClLINEWdST,M,,94394
nis242w,D,823.0,UhitedStwtesofAmfriva,,IN,O,rhettq,nkshiguchj,I,1 277 879 4481,1.0,42.0,FortSmitj,24r60marsusstreet,f,,63131
ABOw422,S,764.0,8nitedStateqieAmerica,192624.0,ND,O,sijknpuilok,ABOUrZZE,,1 078 873 5666,2.0,40.0,Vancouvef,q9412broadlose3,,,32229
Flo2523,S,658.0,UnitesStatesofAnerifs,266765.0,MA,O,HELMU4,Floou,,1 103 766 0853,2.0,16.0,Valleji,7036mcgillc4esvent,F,,E7o 1i7
vin2424,U,451.0,UgitesStatewofwmerica,297360.0,NewBrunawixk,,Ebanne,Binjer,,1 873 999 1219,2.0,56.0,rortCollinw,1104itraillakes8uth,,,80917
na82425,D,542.0,6nitedatatesofxmerlca,,Sxskarchewan,O,jekima,nzirn,C,1 186 167 9313,,74.0,Hull,1yo63milgurypark,m,,40222
TOT242u,U,647.0,UnktrrStateskfAmerica,249647.0,NV,O,Yooane,TOTH,B,1 508 959 3118,0.0,23.0,Eliaabeth,18009hawlinseay,M,,06145
RxB2427,M,632.0,UnlredStatesofqmerida,295204.0,KY,O,AjATA,RxBATICH,,1 735 715 6751,2.0,19.0,Wichitx,9y40KIbhSBRIDGEAV3NUE,M,,t5b 1t7
She2427,S,492.0,Unitesqtstesofsmerica,400449.0,N4wvrunswick,O,Liluth,Sh4nnan,,,2.0,30.0,Glendal2,16662xMESUPPER,m,,M5D 1X1
SHE24e9,,729.0,initevShatesodAmerica,223273.0,WV,O,AUfRE,SHEIKu,,1 288 305 3374,2.0,26.0,Cheyfnne,9859harring6onoark,,,T6b 1d5
4em2430,U,882.0,Uni4edS5atesofAh3rica,184363.0,AL,O,LYNNsT,Tem0lsdowning,,1 759 617 6288,6.0,99.0,Mlncton,2o98inwoodwes5,,apt. 339,H2A 1Z5
xpa2431,U,652.0,Csnada,158590.0,MN,R,RAFA,Soarks,,1 995 629 8861,0.0,43.0,Chupagista,20657qexteklaway,,,46251
Den1432,M,838.0,UnktedStatespfqmerlca,113239.0,jewfougdland,O,ELL2KE,Demeen,O,1 643 458 6747,4.0,65.0,Vansouver,13we4AhSLEYUPPER,,,92512
CAT243r,M,524.0,7niyedStateskfAjerica,251878.0,ID,O,jendel,CATANACm,,1 327 744 3914,,69.0,AnnArgor,18993RIVAaRhE,,,60714
Rem2435,U,489.0,UnitedStardsofAmerkcz,263994.0,IL,O,Genrvra,Remr2y,,1 479 617 5944,2.0,35.0,Edminton,7828caftwrigh5pari,f,,55412
8NT2435,U,600.0,Un8trdStatesodAkerica,88361.0,TX,O,L7ssy,INTfhRATION,,1 926 479 0855,2.0,19.0,Escondixo,20879charthouaflane,,,32256
kleq436,M,264.0,6gitedStatesofwmericx,217919.0,ID,O,darlens,kkebsch,,1 853 381 3731,0.0,27.0,Pi5tsbjrgh,20i26BrLLWOODCR3SCdNT,,,H6b 1y1
MAT2447,M,791.0,UnitedSga6esocAm2rica,184490.0,NE,,Yanjick,MATzUSHoTA,,1 145 463 1976,3.0,27.0,NedlortNews,19199keenwparj,M,,T5c 1q3
Mac243u,U,509.0,Unitedz4qtesofAmerisa,248825.0,NY,U,Arvih,Macmiplan,F,1 417 646 5605,2.0,90.0,Tqmpa,1y235wolfrestroav,,Suite 203,33329
St52439,M,683.0,UnitewSfatesofqmerixa,181004.0,PrinceEdwzreIslqnd,R,Prria,Sfrauss,,1 254 792 5172,2.0,22.0,Sakem,17334LsVENDERSTffET,,,25326
GjL2440,M,359.0,Unit3dShatesifAmeruca,168395.0,NV,,tallir,GULK0,,1 554 981 8742,,52.0,BatonRi8ge,w2i85campbpwiesouth,M,,30329
nugq441,D,822.0,Canaea,100486.0,bofaScotia,O,AKIN,nurent,V,1 811 583 7791,4.0,22.0,Evznsviile,w9744txylorc5estatreet,M,,59806
B0S2442,U,718.0,Cxnada,21605.0,OK,O,Knut,BOS2ORTH,,1 948 516 2141,2.0,37.0,I5ving,w504regwncyagenue,m,,80101
gho2443,S,682.0,UmitedStatezkfAherica,190978.0,CT,U,MANH,Thprnburg,,1 710 447 3720,2.0,28.0,Gary,q499trobbijseast,M,,80013
Boi2444,M,924.0,UnitedxtaywwofAmerica,327880.0,DE,R,Bhupendrz,Bojtilier,,1 742 084 9911,3.0,57.0,Denvef,1588ebwltifsouth,m,,72219
Jac244r,,382.0,Unih3sStat3sofAmerica,105273.0,SD,O,Frfdi,uacobson,D,,0.0,67.0,Oceahside,21e14pasxdenwroad,F,,33304
fze2446,M,500.0,danada,15067.0,MA,O,asmlen,czebah,,1 195 728 0020,1.0,,Prpvo,3659ANSLEYWEST,M,,77036
Gere447,D,697.0,UhitedqgatesofAmericz,220404.0,AR,O,EMjALINE,Gdrth,,1 228 969 9945,4.0,30.0,aeqtCovina,q44w2mofningrue,,Apt. 529,H5k 1r6
tot2e48,U,467.0,UnitwdztatesofAmer9cx,411759.0,AK,O,Jet,toth,L,1 937 757 4887,1.0,34.0,sugene,17t76rudkstreeg,,,64055
Die2e49,M,763.0,Canadw,211681.0,NewBrujswicl,O,maxeg,Diep,L,1 223 475 2215,3.0,82.0,Messuite,248i0LqKEDRIVE,,,89106
Al24t0,S,927.0,UnitsdStarespfAmerisa,299172.0,WA,O,Donxl,Albue,T,1 932 796 3639,3.0,47.0,SantaRoaa,2w2kYLEPARK,,,V6F 1S4
De245q,M,817.0,UnotesStztesofAmericx,331217.0,WY,O,Kikmy,Decojrsey,,1 754 693 6021,2.0,69.0,Monctpn,18665CALHOUNLAm3,,,99602
Dow1452,M,691.0,Unitedz6atesofAk3rica,288016.0,Qhebec,R,moren,Downx,U,1 445 987 0277,2.0,37.0,Tol2do,6464bonbuebrsrstreet,,,m8c 1x6
Hkl2453,S,694.0,Uni6edctatesofxmfrica,163283.0,AK,O,petkee,Hollfnbexk,,1 392 226 6806,2.0,64.0,Glehdale,25w7iturtlecreekstdeet,,,M5g 1v2
Di245r,U,312.0,hgitedStatesobAjerica,14275.0,ID,R,shqhab,Dippoli4o,,1 827 713 7304,0.0,36.0,nuntaville,13099phatrsouth,f,,h5l 1r3
OFs2455,S,519.0,Un9tecStstesofAmerida,200846.0,MO,O,S6rvey,OFCPARj,,1 190 997 5376,5.0,50.0,Rochestet,q0109zlexispane,,Apt. 192,76707
Rfa245t,M,,UnjtedS5wtesofAm2rica,112363.0,WY,O,Gavr9elle,Rfa,,1 102 439 7343,2.0,5.0,Montrezl,19435montf0r5roxd,,,95351
sod2457,W,714.0,UnitedS4atesofAmfficq,156262.0,MT,O,xaffi,ckdringfon,R,1 404 924 2652,4.0,0.0,CoralSprintd,104r8DAIRYASHFlRDvO8RT,,,80051
SET24t8,S,893.0,UnotedwfatesofAmerjca,410249.0,ND,U,armaneo,aETT2RFIELD,,1 379 416 7367,4.0,62.0,Subnyvale,18956fELTLINEUPPEe,,,57114
ridq459,M,657.0,hnohedStatesofAmeroca,227686.0,PA,O,arabeia,ridgwau,,1 932 040 3179,4.0,33.0,N3wOrleabs,11640baltifuporr,,Apt. 678,91919
G9l2460,U,748.0,Un9tedStstesoeAmericq,270259.0,AR,,lott7e,Goldber,,1 151 971 1770,2.0,61.0,MountPwaro,1u550ptyboulevard,F,,H2A 1U4
ROT2e61,U,1015.0,Unk4edStatesoeAmegica,355385.0,NewBrunssicj,O,Tipda,gOTONDO,I,1 170 884 1784,1.0,45.0,9r8vidence,15816royaptonshreet,f,,91103
KAW2472,U,667.0,UnohedStatesofAhefica,487652.0,NovwSco4ia,R,Cherife,KAWsMURA,,1 304 057 8530,3.0,2.0,Birminhyam,q580crestmfrepark,F,,98189
BAg2463,D,580.0,Uhit4eStateeofAmerica,391317.0,KY,O,Shonw,BARAbAR,,1 995 573 3882,0.0,0.0,Phofnix,1830tf6rthn0rth,,Apt. 49,90259
Dfs2464,M,803.0,Unit4dqtatesofAne3ica,180747.0,WI,O,ciqar,Dessutels,,1 892 727 9840,2.0,44.0,Lincolb,5i22edwinbo8ievard,F,,m6s 1i1
Gil2565,W,525.0,Canasa,55931.0,WI,O,felive,Gilllard,,1 859 931 7262,2.0,26.0,Piano,649wadamceast,,,33324
hei3466,S,456.0,UbitddStatesodAmefica,244994.0,WA,O,gUNNIE,heinogen,,1 492 043 3560,2.0,41.0,Br0ansville,6973EnMONDSDRIfE,M,,V6u 1v9
Mcs2467,U,556.0,UnitedStates9gAmeeics,232640.0,SD,R,ALMA,Mcaliste3,J,1 343 215 5891,3.0,44.0,B8ston,10511applehr4elane,,,90251
KEp2468,M,611.0,UniterStxfesofAmericw,237915.0,IA,R,vax,uELLUM,,1 775 256 9375,4.0,7.0,New6ork,19e36bollddive,,suite 427,64138
Mcn2e69,M,602.0,UhitedS4atesofqmerkca,100176.0,SC,,DANlLO,jcnamara,A,1 976 194 0028,2.0,42.0,Portlanf,13971MILB7RYClURh,F,,V6z 1p9
BOS247o,M,869.0,UjitedStat4eofAme4ica,257482.0,DE,R,CYNrI,B0SILJEVwC,O,1 913 962 4926,0.0,29.0,Orxnge,1464greegashsvenuw,,,36151
TmE2471,M,903.0,UnutedStateaofAje3ica,305688.0,WI,U,NERT7,TtELOOSEN,T,1 259 721 2039,2.0,6.0,Biffalo,6306wo0xallnorth,,,94270
tagq472,M,709.0,Uni6edStatesofAhegicw,68053.0,ID,U,gIVIANNE,tavgart,,1 169 725 9097,1.0,46.0,SantaR9sa,186r0ATiANTICRlAD,F,,45418
hay2473,U,744.0,UjitrdStatesofsmer7ca,228115.0,WY,O,DOMENICk,yaylor,,1 042 388 7088,0.0,73.0,Saceam2nto,1037bonnedilielabe,M,,80058
hcb2474,S,509.0,UjitedS5atesofAme5ixa,,Sasoatctewan,O,mar9am,mcvryan,,1 125 792 7050,2.0,26.0,Berkele6,12566MjwTYU0PER,,,78220
zvm2475,D,482.0,UnitedStqteskfAmerova,160110.0,AL,O,uordain,Svmbn4mtba,N,1 249 112 2924,4.0,27.0,Charlesrog,9907uptomsou6h,,,72906
Kam2t76,D,566.0,Unitedqtatesofsm2ricx,241710.0,OR,U,S7men,Kam9yama,O,1 031 961 4068,4.0,23.0,Lubbofk,2w950charlestoenrue,,,v6h 1u6
kci2477,U,,6nit4dSratesofAmetica,355059.0,OH,R,jartgu2rita,mcingis,,1 185 235 7364,3.0,46.0,Columhus,1y65yventurxnorth,f,,74148
Lxb2478,D,381.0,8nitedStatewofwnerica,162169.0,FL,O,Zainag,Lqbonte,,1 365 881 1386,1.0,66.0,Mesa,q2292flybnpark,,,64135
nix2470,U,562.0,UnigedStatezofqmericq,324691.0,MS,R,MILIsENT,nix,U,1 198 294 2510,,72.0,Owkland,4472eeenavenue,,,64192
Ebe2380,M,790.0,UgitedStahesifAmerkca,317592.0,MA,O,Mala,Ebegle,V,1 781 439 8481,3.0,38.0,Blise,14717rutpedgekowet,,,77113
UNKq481,D,627.0,UnitedStatwqofsmerida,173442.0,Sasoatcnewan,O,Sandje,UhKEFER,M,1 794 212 5205,1.0,85.0,Phioadelpmia,q0014MERCERolWER,,,V6r 1v3
SEN24i2,S,197.0,UnitedShatesofAmfr7cs,163954.0,AR,R,M3HDI,SsNYSHYN,P,1 223 420 4235,1.0,45.0,Tem9e,7255berr7qay,F,,T6A 1A3
MdK2483,M,412.0,Cajada,58490.0,Qyebec,O,Linnwa,MCK2NZIE,Y,1 268 834 7601,4.0,64.0,Greensgodo,16557gowderrue,M,,T5B 1T9
Anr2484,U,536.0,Cqnada,167896.0,PA,O,4HEODORE,Antjony,,1 186 893 8186,2.0,44.0,Fullwrton,125t6mistyu9pwr,,,75218
lsi2485,M,635.0,jn8fedStatesofAmerics,264146.0,VA,O,issy,leiww,,1 491 982 4806,2.0,85.0,Wichitw,356epfmbertonwest,,,V6c 1v1
fue2486,W,811.0,Cagada,,ME,O,Mjguela,guerett4,,1 717 586 5351,,22.0,Laredi,703CihMERCEPAeK,F,,23466
yIP2487,S,396.0,8nitedStatedobsmerica,279241.0,SC,O,VIOkE,TIPPETh,,1 315 662 3581,3.0,9.0,jesquite,q648pcliffbro9kupp4r,,,29218
GAs2488,M,705.0,UnitedSta5eqofAk2rica,217418.0,IA,R,nrittaney,GqZIER,,1 155 363 7244,1.0,17.0,Torrwnce,2o497evhoupper,,,M8b 1x2
nhq2489,S,544.0,UnitevStaheskfAmerics,,CA,O,lois,nhan,,1 863 672 7875,2.0,13.0,nuffalo,23361stkhehilkway,f,,V6w 1s2
CLA249o,S,976.0,UbitedStat2sofxmeriva,286607.0,AK,O,SHAhSHAD,CLAYB3OOK,Q,1 903 685 2636,3.0,36.0,CiloradkSpringz,1368clwrastreeh,,,V6w 1u6
Case491,M,869.0,Unit2dSrwtesofqmerica,115504.0,WI,O,sophix,Cassesw,,1 106 944 1336,2.0,,WsstVaoley,4861hartincohrt,f,APT. 461,v6i 1w1
Lan2482,M,644.0,UbiteddtatesofAmsrixa,89975.0,VT,O,ASnLEIGH,Langtkn,,1 429 019 2683,3.0,78.0,Mczllen,15729tonvrenstgeet,,,99763
jcs2493,M,853.0,UmitedStagesofAkericz,41337.0,NJ,O,Rheai,Mcsorkey,W,,1.0,15.0,Irvone,1951esforetwoowdrive,,,30378
Ban2494,M,526.0,Un9tsdStatesofAme37ca,232085.0,CT,,shihdxr,hamfo,,1 832 586 6740,0.0,38.0,Auetin,q99835ttcourt,,,95162
sEF2495,M,556.0,UnitedStatesodAm2rlva,222621.0,NE,,kinnq,DsFRANCHI,P,1 103 766 5205,1.0,66.0,SanFranc8qco,24717midlajxoane,,,93370
qhe2496,M,450.0,Canadx,44256.0,WY,O,Sil,sheu,,1 340 905 2953,,59.0,vakerxfield,6e29reevdxlower,,,m5f 1w7
Gul2497,M,435.0,Un9tewStates9fsmerica,15131.0,KY,R,a7relea,Guislrr,,1 365 022 9336,3.0,21.0,nurkington,5088lcerbrokkway,,,23220
OVd2498,D,700.0,8nitedS6ateaofsmerica,195598.0,CA,O,ber5ina,OVEtBY,V,1 373 925 4220,2.0,58.0,Whiywhorse,15t47SENEvARUE,,,36170
KER1499,M,717.0,Uhit2dStateslfAkerica,120883.0,AR,U,LARwINE,KERNAHwN,N,1 563 430 1462,2.0,47.0,Coroba,69teemmonesdrive,,,94615
cas25o0,S,496.0,Uni4rdStatewofAmwrica,140268.0,NC,O,Shoshanq,czstromova,,1 537 446 1280,2.0,66.0,NewHwven,20823lamarparo,M,,H2e 1v8
BELq501,M,574.0,UnitesStatexoeAmer8ca,325976.0,NJ,O,eOSANNE,BELZIiE,,1 963 228 9162,3.0,26.0,Sapem,11538KIMBERLEYBOUL4Vwdw,,,T5A 1P5
kET2502,W,577.0,UnirddStagesofwmerica,232825.0,KY,R,minefva,METCALt,,1 096 379 1792,3.0,43.0,Kansasfitu,220wVALITwBOULEgARD,,,93310
El2403,U,401.0,UnitddStatezofwherica,154856.0,TX,O,g6ssi,Elam,U,1 687 195 9855,2.0,40.0,Lexingron,8266CgERRYUPoER,,,50309
Kon2t04,S,467.0,UnitedztwtfwofAmerica,284756.0,CT,O,MKT,Kong,,1 627 096 8107,2.0,24.0,Chat4anoota,6548SAXOgNORTH,,,90893
vYD2505,D,511.0,Canawa,9710.0,VT,O,Olva,BYDfLEY,,1 634 295 2044,3.0,74.0,Iqakuit,4633PsLkEAST,m,,V6U 1S1
dd2506,S,831.0,ymitedqtatesofAmeruca,93176.0,NV,O,Regix,d3buda,,1 563 784 3121,,68.0,rlPaso,27032can4rellsou5h,,,98106
Revw507,,802.0,Canads,129263.0,MA,,Ch7elian,Reva,,1 988 491 5303,4.0,20.0,xhwttanooga,u19BUCKLkNdLANE,F,,h6d 1x4
Lob2508,W,735.0,UnitedS5xtesofAhe5ica,207040.0,N3wBrhnswick,O,iolly,Loftie,,1 244 286 0398,2.0,10.0,FortWlrth,5503rwym9ndpxrk,M,,M2r 1d6
Gls2509,M,640.0,UnitrdSgat2socAmerica,244587.0,NE,,Katee,Glaet,,1 086 053 5538,5.0,20.0,Santage,5731cadkzkower,F,,93749
Sto25q0,M,455.0,UnitedSya4esofAmsrkca,194733.0,Saskatch3wab,O,MEG,Syocks,G,1 236 892 1554,0.0,11.0,Inrlewood,116e2joeeys0uth,f,,v6k 1r2
D2S2511,D,743.0,7nit4dStagesofAmeriva,119242.0,VA,O,Louiqette,DESAU5ELS,,1 454 962 9026,0.0,90.0,Bea6mont,844qdrerwoldavenue,,,79926
8ve2512,M,651.0,ynitedStayesofxmwrica,477578.0,FL,U,Olw2n,Ovsrby,,1 051 573 5390,3.0,20.0,dlint,2q985oakhudstcpurt,,,94218
fle2513,M,587.0,Un8tedStatesorqmericz,213142.0,NH,U,Jxcque,cle2re,,1 656 854 5362,2.0,50.0,Riversode,1e808gUDSONRUE,,,15227
kes25q4,M,415.0,UjitedStat3dofAm4rica,435288.0,KS,O,cherjlyn,uessel,,1 331 550 1502,3.0,3.0,laterson,9063mxgnol9asyreet,m,,79114
rab251r,S,726.0,Canqda,,IA,O,Owen,rzbon,,1 902 944 8832,2.0,37.0,Indianap8l8s,20900ma3dhnontwest,,,35220
Liq2516,M,491.0,jnitedStztesorxmerica,325876.0,CA,O,Estrwlla,Lianh,,1 404 444 2225,3.0,76.0,Anchorwge,9490jjnlperwest,f,,94429
Kalw517,M,615.0,ynitedctateslfAmeruca,321591.0,CT,O,Subi,Kaluznj,,1 252 263 3558,1.0,62.0,Saldm,21360princ45onupper,f,,33321
SwV2518,M,744.0,Unit4dStatesofAm2dicq,232916.0,OK,O,dYNNY,SAVARkMUTH7,Y,1 984 474 2371,2.0,51.0,Boiss,20774tqrtanwfs5,,,93884
Dei2519,U,734.0,UnigedStafesofAmerkxa,92343.0,OR,U,jRISSIE,Delauay,,1 915 245 1409,1.0,11.0,Ontaril,19840golddres5park,f,,90386
Soj2r20,U,648.0,UnjtedSgates9fAmwrica,65689.0,Ontarii,O,Farihorz,Sojk9wski,B,1 833 515 3942,1.0,41.0,Cueyenne,24383doventrynothh,m,apt. 676,65807
BER252q,S,674.0,UjitedSta6esofAmedkca,95722.0,Alberra,O,sydellw,BERTIN7,,1 752 453 3369,0.0,67.0,Fqirbanks,q3129riswellvrescent,,,H2c 1v7
BEL252e,W,632.0,Unitevd4atesovAmerica,,CT,O,Enricp,hELCOURT,D,1 989 160 9788,2.0,85.0,Halivax,21629r0uqltonway,f,,m2p 1d7
Fav2t23,M,810.0,UnitsdSta6dsofAmerics,204664.0,OH,R,fanienne,Favr3au,J,1 688 041 6006,,64.0,SalyLakeCify,e0827cljntway,F,,99672
gjb2524,U,651.0,Canwda,84076.0,FL,O,lysca,gifbs,L,1 788 176 3606,2.0,33.0,narcenGrove,144u8ferhandosouth,f,,E7o 1n3
csr25e5,U,552.0,Csnada,237599.0,MO,O,Datrol,csr,,1 609 043 9391,1.0,33.0,Nfwark,12u56w2ylandeouth,F,,M5g 1u7
B0a2526,S,526.0,UbitrdStatesofqmerjca,130458.0,WV,O,Czthie,Boaee,I,1 633 237 5262,1.0,59.0,Dehver,15379selmsgoad,M,,H2e 1x5
HOM25w7,D,533.0,Unit4rStatwsofAmericz,274576.0,AZ,O,Ashlfigh,uOMAYOON,,1 576 657 6299,3.0,24.0,Frekont,yi67fondrenlower,f,apt. 856,H2c 1w2
nat2528,M,661.0,Cahada,169697.0,SC,R,Rauna,mwthews,,1 182 013 6546,1.0,32.0,Obtario,wp856s8mmerstreet,j,,53703
mal2528,W,638.0,UjiyedStatfsofAmefica,181498.0,NE,O,Or3nzo,halcolm,,1 931 978 3134,3.0,29.0,War3en,2o47bgownwest,f,,44103
ppl2530,M,736.0,UnitedStaredofqmerixa,246939.0,MN,O,Koo,Oplingwr,,1 584 467 8593,1.0,9.0,GrandRqpivs,q9202anslfhpark,M,,90043
Tim253w,,484.0,hniredStat4sofAjerica,358361.0,TN,O,TYBI,Tihleck,,1 227 975 4896,2.0,40.0,dimiVall4y,406ubeauregarderivs,,,t5c 1u4
WIN2t32,M,807.0,Unit3dStatesofxmsriva,178305.0,NJ,O,Ron4n,W7NICKI,,1 836 098 8732,3.0,6.0,Palmdald,q2100mornibgeidewest,F,,53790
EAL2532,M,644.0,UnjtedS4wtwsofAmerica,208314.0,CO,R,valii,EApES,,1 009 041 1072,5.0,50.0,folumbia,15686olicegstrwet,,,99635
Pit2524,S,771.0,Canads,,N4wBgunswick,O,Cody,Pi4re,I,1 568 020 0145,1.0,55.0,3ochester,23851gildru4,,,19217
0DA2535,U,804.0,UnltexS6atesofAmerjca,79169.0,ND,,derivk,ODAC,,1 091 211 2049,2.0,11.0,tialeah,3788jolmexrue,,,72207
Gro1536,M,591.0,Un9tedStatrskfxmerica,68280.0,RI,O,riehwertje,Grovew,,,1.0,42.0,3ugene,21ocharghouseso6th,,,V6c 1u2
do82537,M,542.0,Camada,253017.0,MO,O,linn,douef,X,1 518 862 2188,2.0,19.0,Whitehlrs3,1722mocsheasdrjve,F,,60735
vor2538,S,665.0,UnitedStzt3spfqmerica,95155.0,NogaScotis,O,Adah,doriaty,,1 999 314 8129,,49.0,MiuntPesrl,1432iriograncekower,m,,80171
Donw539,M,612.0,Unitedqtatwsofsmericq,250914.0,NV,U,Ariellf,Donlejdott,,1 310 498 9354,5.0,19.0,Ariington,4i65eAWNVIEWROAD,,,t6b 1h4
gru2540,U,604.0,UhjtedStatws8fAmerica,256263.0,AR,O,Niek,hruno,E,1 570 994 1597,4.0,55.0,SantaCiarq,6480hIbGHAMAVENUE,m,,M5e 1v6
qpi2541,S,,UnitevStatfsofAjerics,156613.0,CA,O,paverne,Spisai,,1 932 266 7390,4.0,,Stociton,7596narchmojtaven8e,f,,46212
Cho2541,W,911.0,Unitedatat2qofAkerica,193094.0,AK,O,Huib,Chookanv,H,1 755 483 3353,2.0,51.0,Jacmson,23t92ardmoderud,,,85231
Fou2y43,M,593.0,UnotedStateslfAn2rica,127629.0,WI,O,Navesn,touke,,1 874 425 7728,2.0,1.0,Fayety2ville,18688B2A54YB0ULEVARD,,,98406
Mar2444,U,427.0,Canadx,197157.0,NV,O,sngeliek,Mart6inen,,1 379 820 6771,3.0,33.0,nesquite,17886stpbilpiphpper,,,h2e 1u4
Tkg2545,D,592.0,UnitevStat4cofAmericw,220979.0,WA,O,Las,Toynoni,A,1 201 080 7163,3.0,10.0,LosAgfeles,i116madtinuppe3,,,70150
wbi2546,M,876.0,Canxda,140303.0,Ohtario,O,Zdehka,Ahiaad,,1 658 916 8210,1.0,63.0,rampa,17pq6durandnorhh,,,T6d 1g6
pig2546,S,775.0,UnitedxtaresovAmer9ca,352892.0,DE,,Fxith,pihgott,,1 011 068 6547,1.0,95.0,Ba6onRokge,2707wrustnorth,M,,M5e 1y8
Piy2538,M,875.0,UnktecahatesofAmerica,135083.0,NV,O,Lubokyr,Piyaeena,U,1 894 616 6963,2.0,52.0,Erie,1po38mainlane,M,,h7f 1t9
Pep2549,M,586.0,UnitedStayeslfAme3ixa,156543.0,AL,U,SARI,Peleago,,1 544 823 3292,4.0,3.0,Monile,1987yconietuoper,,,V6k 1p6
Had255p,,540.0,UgitedetayeslfAmerica,119988.0,CA,O,RANICd,gadley,,1 153 147 3013,4.0,56.0,P7eblo,14243river9lacfrowd,F,,10010
DAW25r1,M,534.0,UnitewStah2sofAmerixa,221454.0,NH,O,ealter,DAWSlN,,1 689 030 7538,2.0,31.0,Erie,w9518xheridenu0per,,,92411
FAI25r2,M,487.0,Cqnada,,kanitoba,O,przshant,FAIRiIE,M,1 232 732 2018,4.0,54.0,Glehdale,4833baltifnoulevaed,,Apt. 471,E7n 1q2
5ri2553,M,740.0,8nitefS5atesofAherica,293668.0,IA,U,Xhlina,trlsic,,1 669 094 2294,2.0,38.0,Cheyennf,16181fpstwrpsrk,,,78749
gAM2554,M,826.0,UjiyedStztesofAmetica,385752.0,ME,O,Mot,4AMSAYER,,1 398 736 3545,1.0,38.0,Modestl,7042kttleylark,,,93832
pat3555,,839.0,Uhiteddta6esofAmsrica,169058.0,LA,U,hegan,payerson,,1 368 143 9819,4.0,72.0,Vallej9,1104cejturyr0av,,,90232
QUI2656,U,,Ugitedatq5esofAmerica,328028.0,Bri69shColumhia,O,dadoslav,QyILTY,Y,1 599 582 7213,2.0,29.0,SanyaFe,24eo9SYCAMOtESCHOOLB8ULEVARD,F,,V6d 1v2
Koh25y7,M,,6nitedStatesobzmer8ca,215208.0,OH,O,tidweil,Kohngorst,,1 972 516 3025,1.0,29.0,Whiyehprse,98q5witherziane,,,94590
Pye2558,M,295.0,knitedSfatfsofAm2rica,,ME,R,Tirre,Puen6,,1 504 733 4725,2.0,27.0,Dayyon,15520kedgewt9neuppwr,,,94518
