AgencyID,Age,NumberChildren,PostalCode,Country,MaritalStatus,LastName,FirstName,MiddleInitial,Gender,AddressLine1,AddressLine2,City,State
Piz1262,4.0,3.0,94402,United States of America,M,Pizzarello,Elfrieda,,m,15591 camp bowie way,,Fargo,Newfoundland
Mof1263,21.0,2.0,m1h 1p3,Canada,U,Moffet,Emalee,U,,17132 MIDLAND RUE,,Cincinnati,NJ
Dru1264,29.0,4.0,53757,United States of America,,Drummond,Tierney,,,17027 9th road,,Orlando,GA
IOA1265,32.0,5.0,33309,Canada,M,IOANNOU,STACEE,Z,f,21177 norfolk way,,Simi Valley,NV
Win1266,65.0,2.0,M9d 1u1,United States of America,S,Winstead,Jacklin,,m,3833 PRINCETON CRESCENT,,Stockton,ND
CUL1267,41.0,4.0,M5A 1W2,United States of America,D,CULMER,Millard,R,,11460 briar forest lower,,Denver,WY
Rol1268,4.0,4.0,10193,Canada,S,Rolston,GWENDOLYN,F,f,2803 clearwater north,,Ottawa,New Brunswick
Dav1269,,1.0,75204,Canada,S,Davalo,IOLANTHE,,,3124 CONGRESS PARK,,Santa Ana,ND
flo1270,40.0,4.0,M5F 1W6,United States of America,M,florence,Buffy,,F,23318 grandview street,,Fresno,HI
Nar1271,23.0,0.0,t6a 1i7,United States of America,D,Narraway,Noreen,O,,21976 broken oak lane,,Newport News,AL
DEG1272,78.0,1.0,98160,United States of America,W,DEGEN,DARINA,,M,5623 memorial rue,,Cedar Rapids,MD
AL1273,80.0,3.0,44312,Canada,M,AL,subi,,m,6404 pharr park,,Augusta,PA
CRA1274,7.0,3.0,v6m 1v2,United States of America,M,CRADDOCK,KARIN,,M,4065 pampas south,,London,OR
ste1275,11.0,4.0,35895,United States of America,M,sterian,KESSLEY,,,16047 linwood north,,Salinas,NM
Fal1276,,3.0,95402,United States of America,S,Fallahi,miriam,,,24990 conier park,,Fargo,New Brunswick
Erb1277,10.0,2.0,M5e 1u3,United States of America,M,Erbilgin,HOLST,Z,m,2295 bonnie brae upper,Apt. 343,Overland Park,FL
Egn1278,95.0,2.0,V6r 1u2,United States of America,U,Egner,tonie,,f,19305 crystal hills lower,,Aurora,WV
Tah1279,11.0,5.0,M9d 1u1,United States of America,S,Taharuddin,Darrel,M,,7477 cone way,,Huntington Beach,NJ
Tog1280,74.0,4.0,V6q 1w6,United States of America,U,Togasaki,margette,H,m,6372 plumb drive,,Cheyenne,MT
ing1281,8.0,2.0,70132,Canada,,ingrey,Siew,,,22133 WESLEYAN WAY,,Bismarck,WI
Dac1282,39.0,4.0,94467,United States of America,U,Dacre,TIN,,,15621 yaupon lower,,Syracuse,AR
SEA1283,36.0,3.0,V6p 1r2,Canada,U,SEARS,Blythe,,,22422 inman way,,Chicago,DC
Ert1284,10.0,5.0,M3w 1l1,United States of America,M,Ertl,Emer,,,17043 GIBBES ROAD,,Newport News,British Columbia
Cay1285,73.0,2.0,32210,United States of America,D,Cayouette,EADIE,I,f,2063 KERRY LOWER,,Jackson,NJ
Wil1286,56.0,4.0,v6b 1s5,Canada,U,Williford,Diannne,,M,311 pike south,,Ann Arbor,IA
Reg1287,90.0,4.0,T5A 1Z8,Canada,U,Regimbald,Kingsley,M,F,19133 fox grove east,,Allentown,FL
mer1288,64.0,3.0,45211,United States of America,S,meriwether,Hwei-ling,,F,7785 rusk boulevard,,Toronto,RI
Squ1289,6.0,4.0,46238,United States of America,D,Squires,agnola,,,3967 bedford crescent,,El Monte,British Columbia
Gas1290,4.0,5.0,94493,United States of America,M,Gasul,anthea,Q,,17213 TOWERWOOD EAST,,Richmond,CT
Owe1291,97.0,0.0,V6h 1t2,United States of America,M,Owensby,kaitlynn,,,3872 milam way,,Little Rock,Prince Edward Island
agh1292,,2.0,99725,United States of America,U,aghili,STARS,,M,17002 montfort north,,Macon,Manitoba
per1293,45.0,0.0,H7h 1v6,Canada,D,perron,joanie,A,m,2384 LAREDO ROAD,,Honolulu,IL
mar1294,62.0,5.0,61107,United States of America,S,marconi,karil,B,m,19875 keswick avenue,,St. Johns,SC
Poy1295,60.0,0.0,33160,United States of America,,Poyer,Concettina,,F,10666 TRAVIS WEST,,Nashua,MD
Nor1296,31.0,4.0,93877,Canada,M,Norton,SASCHA,,,12957 MIDWAY PARK,Apt. 202,Huntington,CO
Pre1297,98.0,,44110,United States of America,U,Presti,ODELLE,,,8954 bagby north,,Winnipeg,FL
ing1298,81.0,5.0,85037,Canada,S,inge,Jeniffer,,,23961 hughes road,,Santa Clara,ND
YER1299,45.0,4.0,91320,United States of America,M,YERNENI,Linn,,m,926 NOLAN DRIVE,,Mount Pearl,WA
Lya1300,26.0,4.0,48213,Canada,M,Lyall,Jean-michel,,f,3271 ELM WAY,,Baltimore,MO
Bos1301,25.0,,92148,United States of America,U,Boswick,Glori,,,327 CITY VIEW LANE,,Salem,VT
Mcd1302,96.0,0.0,e7o 1q4,Canada,U,Mcdunn,Lizette,,,10093 mckinnon north,,Lincoln,Ontario
VII1303,18.0,1.0,53759,United States of America,S,VIITANIEMI,Gorde,,m,11650 brielle boulevard,,Great Falls,WY
her1304,56.0,3.0,10068,United States of America,S,hershberger,keys,,,21286 taubman park,,Paterson,GA
May1305,49.0,5.0,74103,United States of America,M,Mayoux,gusta,H,M,6094 alonzo lane,,Toronto,MS
Hal1306,79.0,5.0,66624,United States of America,W,Hallett,ihor,,m,20658 kerry south,,Yonkers,PA
STE1307,87.0,0.0,76120,Canada,S,STEKLASA,Suzann,,F,5954 hazard way,,Coral Springs,NY
Haa1308,10.0,4.0,93869,United States of America,,Haas,Clifton,,,3063 howard lane,,El Monte,MT
fle1309,46.0,3.0,v6r 1v9,United States of America,U,flewelling,Christoph,,,18395 bledsoe boulevard,,Dayton,LA
wal1310,48.0,5.0,98148,United States of America,U,wallace,hellen,H,,2419 sherwood lower,,Lincoln,HI
mor1311,93.0,3.0,44301,United States of America,U,morton,elysia,,m,15465 cliffbrook west,,Sherbrooke,OH
jan1312,50.0,1.0,57702,United States of America,U,janecka,Martina,,M,19492 lyons court,,Shreveport,MI
van1313,31.0,3.0,H2e 1v5,Canada,M,van kast,Sharleen,,,17212 lander south,,San Diego,ND
Rou1314,42.0,4.0,77119,United States of America,M,Rousseau,roanne,,F,16552 fresco south,,Oxnard,GA
TAH1315,41.0,5.0,14224,United States of America,U,TAHARUDDIN,ANNET,,,6580 bingham avenue,,Augusta,AL
Gli1316,33.0,3.0,v6s 1r8,Canada,M,Glinka,Bernice,,N,15880 chestnut rue,,Hartford,Alberta
Fil1317,49.0,0.0,V6V 1S4,United States of America,M,Filippi,gavin,,m,17536 frostwood crescent,,Pomona,IL
De 1318,4.0,4.0,19075,United States of America,W,De salis,kalie,,,14506 ABBOTT WEST,,Orange,VT
Let1319,14.0,3.0,97208,United States of America,U,Letarte,monroe,,,15258 winter oaks boulevard,,Palmdale,TX
Shi1320,38.0,5.0,94319,United States of America,M,Shingler,LOGAN,,,20920 balmoral north,,Salt Lake City,OR
SHA1321,70.0,4.0,y5c 1m8,United States of America,M,SHAKIB,Shanta,,,9137 QUENTIN BOULEVARD,,Oklahoma City,CT
Gur1322,60.0,3.0,A5E 1B1,Canada,S,Gurica,Kordula,,,11828 butler park,APT. 784,Tulsa,SD
But1323,9.0,2.0,V5C 1N4,United States of America,M,Butner,libbey,,,7409 lexington lane,,Ontario,OR
Rag1324,88.0,1.0,75229,United States of America,S,Raghunath,Vivianna,,,2792 pike court,,Toledo,ND
Ban1325,1.0,0.0,V6O 1Q7,United States of America,M,Banigan,Ardisj,,M,16022 burrell avenue,,Lexington,Manitoba
Kab1326,50.0,5.0,M5g 1x5,United States of America,W,Kabel,Yovonnda,C,F,165 columbus park,,Cincinnati,Manitoba
CHE1327,53.0,0.0,90283,Canada,M,CHEBA,OLIVE,,,21245 weller way,,Indianapolis,NV
Ude1328,47.0,3.0,h2f 1v3,United States of America,S,Ude,Muhammad,,F,18008 elm south,,Memphis,CO
KUH1329,86.0,2.0,77293,United States of America,U,KUHN,Adore,,,6860 EMMONDS DRIVE,,Manchester,MO
Moo1330,54.0,5.0,91171,United States of America,D,Moorer,Makam,C,,3312 plummer street,,Manchester,NM
has1331,27.0,4.0,v6h 1s9,United States of America,S,hasegawa,OSIRIS,,M,10253 OAK GROVE AVENUE,,Dallas,DC
bho1332,93.0,5.0,36681,United States of America,S,bhoday,vilas,C,f,19435 montfort road,,Providence,VT
Pag1333,31.0,3.0,79953,United States of America,M,Pagi,matelda,,F,512 northland street,,Akron,LA
Van1334,78.0,3.0,78231,United States of America,M,Van kessel,Arabel,,f,14705 waldemar boulevard,,St. Louis,NC
Fur1335,35.0,0.0,77222,United States of America,U,Furst,brett,W,M,19748 alexis upper,,Fort Collins,UT
Car1336,19.0,4.0,V6b 1p6,United States of America,U,Cardozo,Goldia,,f,10959 throckmorton east,,Las Cruces,OK
bry1337,72.0,5.0,V6L 1S2,Canada,M,brydges,jacklin,,m,23949 SCOTCH PARK,,West Valley,WA
Ahm1338,38.0,2.0,V6q 1s7,United States of America,M,Ahmad,shela,,,15263 ridge creek avenue,,Fort Wayne,NC
Spe1339,36.0,0.0,h5l 1q1,United States of America,W,Spearman,Shane,P,,10585 jensen park,,Winston-Salem,WA
God1340,5.0,3.0,77187,United States of America,D,Godsoe,LOLLY,P,,1968 lemming lower,,Sterling Heights,HI
pla1341,59.0,,27710,United States of America,U,plastina,franklyn,,M,18947 fresco lane,,Washington,TN
Bar1342,29.0,4.0,79952,United States of America,M,Barry,YUEN,X,,4095 alonzo boulevard,,Aurora,IL
rum1343,,2.0,68129,United States of America,M,rumley,open,B,,21669 yesler north,,Memphis,MT
cud1344,45.0,1.0,94210,Canada,M,cuddy,Wally,L,,7740 royalton road,,Stockton,AR
Dem1345,38.0,4.0,H2e 1u9,United States of America,M,Demone,marj,,f,24309 westpark avenue,,New York,AK
KON1346,57.0,,94443,United States of America,S,KONOMIS,Louise,,,21477 JUNIPER CRESCENT,,Mesquite,MA
MEL1347,73.0,1.0,99207,United States of America,M,MELTON,Jeff,,,20858 university drive,,Las Cruces,Alberta
KER1348,76.0,,M8b 1v6,Canada,S,KERR,Melissa,M,f,23070 waldemar road,,Inglewood,NC
Lud1349,19.0,2.0,V6o 1v3,United States of America,,Ludwick,LYNNETT,U,m,15162 morton upper,,Charlotte,AZ
Rus1350,49.0,5.0,70810,United States of America,U,Russett,NAKINA,,,10253 oak grove avenue,,Thousand Oaks,HI
RAN1351,59.0,1.0,M7M 1C2,Canada,S,RANGEL,painterson,C,F,24200 north crescent,,Fayetteville,TX
Nag1352,,4.0,38195,Canada,M,Nagy,Melony,,F,17812 mesa upper,,Hartford,VA
ben1353,26.0,,98152,United States of America,U,benedek,carissa,V,,13500 GRIFFIN LOWER,,Hialeah,AZ
Cra1354,33.0,4.0,M5A 1Z6,United States of America,M,Crabe,Wing-man,S,f,1698 COURTLAND EAST,,Charleston,MA
Jun1355,96.0,,h2d 1u3,United States of America,S,Juni,Phebe,O,,19097 foxfire north,,Huntington,AR
LOV1356,85.0,2.0,20053,United States of America,S,LOVETT,RHIANON,U,,24674 WINDCHIME COURT,,Dover,British Columbia
COL1357,32.0,1.0,06524,United States of America,U,COLANTONIO,ireland,,f,19168 cleburne drive,,Charlottetown,AR
Dav1358,76.0,0.0,v6p 1w5,United States of America,M,Davis,kayle,,f,293 conier avenue,,St. Louis,New Brunswick
per1359,3.0,2.0,85265,United States of America,U,personna,josanne,E,f,1063 dunbar lower,Apt. 109,Boston,MD
nau1360,64.0,3.0,78727,Canada,M,naugle,YUNG,,M,5398 collier crescent,,Santa Clara,Ontario
MIL1361,24.0,2.0,10013,United States of America,,MILLARD,Alecia,O,,18171 CROSSUS BOULEVARD,,Garland,NY
med1362,94.0,3.0,91154,Canada,U,medioni,berny,,f,12530 clower crescent,,Raleigh,GA
NAL1363,4.0,2.0,55419,Canada,M,NALLENGARA,Louise,,,12470 WOODTIMBER SOUTH,,Tacoma,Saskatchewan
COL1364,69.0,0.0,E7o 1k5,Canada,W,COLOADS,Marget,,,11194 brook meadow court,,San Buenaventura,CT
ott1365,16.0,2.0,33310,United States of America,D,ottawa,KITT,H,,2453 baker way,APT. 57,Bakersfield,KY
mch1366,0.0,4.0,90153,United States of America,M,mcharg,Ariella,,m,5263 wayne drive,,Topeka,IA
las1367,95.0,2.0,38173,United States of America,S,lashmit,dorene,U,,7938 lynnfield crescent,Suite 328,Sydney,Alberta
Gil1368,,4.0,h2a 1v8,United States of America,M,Gillette,josie,Z,,10416 SLANEY COURT,,Miami,TX
hob1369,2.0,4.0,29419,United States of America,,hobbs,ENRIKA,A,,23787 hosta park,,Stamford,NE
Len1370,37.0,2.0,43219,United States of America,M,Lenz,Maddy,,m,232 lyle park,,Springfield,SD
toh1371,68.0,4.0,90776,United States of America,D,tohama,JOICE,V,F,2476 CONCHO DRIVE,,Baton Rouge,Quebec
Prz1372,32.0,2.0,63165,United States of America,M,Przybycien,ABDALLAH,W,F,18479 travis north,,Montgomery,WA
Sho1373,16.0,3.0,19235,United States of America,M,Shoemaker,Tisha,I,,13892 jennings road,,St. Petersburg,WI
Smo1374,2.0,1.0,72213,United States of America,S,Smoot,rosie,,M,22480 lenwood street,,Jackson,ME
BAD1375,9.0,1.0,M9f 1s4,United States of America,U,BADGER,Howard,,,1191 highland park lane,,San Buenaventura,SD
Mon1376,88.0,0.0,92050,United States of America,S,Montgomery,JOY,T,M,18354 dodd court,,Inglewood,SD
Gos1377,13.0,2.0,23465,United States of America,U,Goss,Ashil,,m,2777 durand crescent,,Hamilton,British Columbia
PAG1378,43.0,4.0,v5b 1n5,United States of America,M,PAGI,Hennrietta,,,23485 sinclair upper,,Atlanta,MO
Leh1379,62.0,4.0,60748,United States of America,M,Lehtinen,Collie,,m,2755 rodeo court,,Erie,AK
Wai1380,29.0,3.0,64134,United States of America,M,Wai,Alison,,F,3542 blount boulevard,,Augusta,ID
Wol1381,93.0,0.0,81003,United States of America,U,Wolter,Enzo,J,,2055 EVANS EAST,,Bellevue,IN
LON1382,33.0,0.0,36102,United States of America,D,LONERGAN,Gussie,,m,348 fennel way,,Chicago,NE
Fur1383,30.0,4.0,76003,United States of America,M,Furgerson,Marylou,,,22326 COLONIAL LOWER,Suite 14,Oxnard,WV
The1384,7.0,3.0,19240,Canada,M,Theriault,Fotini,,,14566 wisteria road,,Montreal,WY
wat1385,100.0,3.0,93808,Canada,W,watford,Arabelle,,M,13075 vinson road,,Chula Vista,Alberta
Haw1386,81.0,2.0,V6l 1r5,United States of America,M,Hawkins,Roby,,,2034 bissonnet rue,,Columbia,RI
Liv1387,31.0,0.0,80111,United States of America,W,Livingstone,Shakoor,,m,5917 addax avenue,,Madison,MO
PAT1388,87.0,4.0,10053,United States of America,M,PATON,Kataryna,B,,20758 mason crescent,,Irvine,NE
Tab1389,87.0,1.0,77038,United States of America,S,Tabler,Leesa,,,2103 campbell boulevard,,Lansing,British Columbia
Mul1390,98.0,4.0,53218,United States of America,S,Mullarney,Annecorinne,,m,9792 cedar springs lane,,Cedar Rapids,MA
Laa1391,99.0,3.0,h5j 1q8,United States of America,U,Laale,Walley,,,7837 howell court,,Bellevue,MD
Rho1392,59.0,5.0,T6D 1E3,United States of America,U,Rhodenizer,kassi,D,,7357 crosby drive,,Oshawa,IA
RAN1393,93.0,0.0,33716,United States of America,W,RANJAN,ELISSA,,,19419 sycamore south,,West Valley,OK
Van1394,39.0,,90087,United States of America,M,Van hoy,chak-hong,G,,21813 purdue upper,,Whitehorse,KS
Slo1395,24.0,3.0,81002,United States of America,M,Slobodrian,Gerhardine,,,19453 wisteria east,,Macon,AZ
Kra1396,89.0,0.0,99566,United States of America,M,Krawchuk,gerrilee,O,m,2415 EDGSON DRIVE,,Plano,WA
Lea1397,45.0,2.0,v6z 1s7,United States of America,D,Leaver,Coila,,M,4941 beardsley north,,Edmonton,IL
Rez1398,42.0,2.0,79940,United States of America,W,Reznechek,Kissiah,R,,5653 WORTH DRIVE,apt. 816,San Francisco,New Brunswick
Mul1399,11.0,0.0,t5d 1p9,Canada,S,Mulroney,DARLA,,m,10887 PIKE EAST,,Berkeley,CT
Mic1400,52.0,3.0,m6s 1h2,United States of America,U,Micucci,melonie,U,,24246 carlisle drive,,Naperville,DC
adk1401,,0.0,90011,United States of America,M,adkinson,BERNARDINE,,m,4107 pasadena upper,Apt. 410,Escondido,NV
arb1402,97.0,0.0,22334,Canada,S,arbuckle,THANH-HOA,I,,1692 FAIRDALE WEST,,Chandler,NM
loy1403,37.0,0.0,V6m 1v9,United States of America,W,loyer,OTHILIA,,,21072 winsome avenue,,Montpelier,New Brunswick
Ber1404,91.0,2.0,01612,Canada,S,Berna,sati,,,16825 bittercreek way,,Wichita,Manitoba
mor1405,46.0,1.0,M1G 1R6,United States of America,U,moritz,DELBERT,W,,17508 WELLER WEST,,Fairbanks,Nova Scotia
QUE1406,23.0,4.0,35820,United States of America,U,QUEK,clarette,,,7331 courtland park,,London,MT
Goo1407,65.0,3.0,h2c 1y3,Canada,M,Goos,kelcey,,C,15246 dunn park,,Mesquite,GA
Kir1408,40.0,3.0,60815,Canada,M,Kirouac,lexis,,,1322 OASIS DRIVE,,Greensboro,Manitoba
ber1409,4.0,3.0,38194,Canada,U,bergeson,Jeanne,,m,16512 rio grande east,,Yonkers,Alberta
pol1410,65.0,5.0,V6H 1U9,United States of America,U,poley,BAOMINH,D,f,15932 whale upper,,Kitchener,MI
MOU1411,29.0,4.0,23463,Canada,U,MOULTON,Naresh,T,,19744 taylor crest street,,Sunnyvale,MI
Sto1412,14.0,0.0,X5E 1U1,United States of America,U,Stowe,Tana,,,18791 richmond south,,New Orleans,MS
Rei1413,83.0,,43234,Canada,U,Reichow,Karrah,,M,5835 BITTERCREEK NORTH,,Sacramento,WY
mej1414,8.0,4.0,80018,United States of America,M,mejdal,Kary,W,,12543 edgewood avenue,apt. 25,Mobile,Nova Scotia
zub1415,13.0,5.0,V6c 1t2,Canada,U,zubricki,Sherman,C,,22802 alonzo avenue,apt. 948,Hayward,MS
Hai1416,,1.0,75209,United States of America,W,Haigh,TRACEY,,m,22186 viking street,,Hilo,CT
bri1417,43.0,2.0,06110,United States of America,M,brightwell,jackson,,M,1701 gold east,,Sterling Heights,Quebec
BAR1418,36.0,5.0,X7i 1r1,United States of America,M,BARHAM,Twila,,,3690 PLUMB BOULEVARD,,Santa Clara,MT
atl1419,,4.0,19114,United States of America,M,atlantic,BERNICE,,,9907 upton south,,Madison,NM
kum1420,29.0,1.0,95205,United States of America,M,kumamoto,letisha,N,f,18830 smithdale street,,Dayton,MO
cra1421,72.0,4.0,93332,Canada,M,crawhall,Florette,,M,679 windsor west,,Spokane,British Columbia
Jen1422,69.0,2.0,19202,United States of America,M,Jenkins,Jozef,A,,7266 cherry upper,,Reno,NJ
ony1423,31.0,3.0,v6q 1w7,United States of America,S,onyshko,RINA,,,7458 denton boulevard,,Newport News,Ontario
and1424,0.0,1.0,75026,United States of America,W,andrassy,GRATIANA,,F,9907 upton south,,Dayton,NY
Sab1425,43.0,3.0,20056,United States of America,W,Sabol,Aniko,,,5810 sinclair park,APT. 736,Lowell,SC
HAS1426,3.0,1.0,94391,United States of America,M,HASHIMOTO,Iseabal,,m,24178 turtle creek street,,Bellevue,WY
ber1427,,2.0,m5a 1y5,United States of America,S,bergman,KWAN,,,3731 CAPITAL COURT,,Portland,UT
mol1428,33.0,2.0,V6c 1r8,United States of America,U,molnar,devan,,,12610 presido road,,Ottawa,MT
Nem1429,64.0,5.0,45205,United States of America,M,Nemeth,Sissy,O,,22632 country road,,Ottawa,Ontario
nor1430,92.0,4.0,99559,United States of America,M,norczen,Armando,,,8989 SPICEBRUSH STREET,,Des Moines,CO
HUS1431,16.0,,95298,United States of America,M,HUSSEIN,Flore,,f,6243 gaylord way,suite 122,Salinas,MO
KAY1432,68.0,1.0,23239,United States of America,U,KAYSER,Timmy,,f,4144 lake park lane,,Independence,AL
Soi1433,47.0,5.0,04103,United States of America,W,Soin,CARLOTA,U,,11480 FENNEL SOUTH,,Garland,MT
Bun1434,18.0,1.0,V6c 1t6,United States of America,U,Bundschuh,Christen,,F,9023 TAMARIND RUE,,Durham,WI
Kin1435,49.0,3.0,v6s 1t1,Canada,U,Kinahan,mora,,F,13619 WITHERS UPPER,,Kitchener,TX
JED1436,,3.0,95192,United States of America,U,JEDRYSIAK,danika,,,23822 marvin crescent,,Dayton,DC
val1437,66.0,5.0,02102,United States of America,D,valerien,Sammy,O,,17714 viking road,,Augusta,AR
Wen1438,17.0,3.0,V6g 1q6,Canada,M,Wenham,SHUO,,,7751 DARLINGTON PARK,,Ann Arbor,ND
ZIM1439,6.0,2.0,36106,Canada,M,ZIMMERMANN,Anna-diane,A,,9863 BOLL BOULEVARD,,Scottsdale,AK
Yuh1440,80.0,0.0,v6i 1r6,United States of America,M,Yuhanna,Thi,,,13347 NORWALK ROAD,,Irvine,OH
Lat1441,96.0,2.0,58501,Canada,W,Lathangue,lyndsey,D,F,21245 weller way,,Wichita,Ontario
STO1442,,0.0,90164,Canada,,STOKOSKI,Steven,G,f,22986 norfolk lane,,Biloxi,British Columbia
pea1443,67.0,5.0,m2r 1d9,United States of America,M,peate,Karlon,,M,7321 spring valley way,,Durham,LA
ham1444,73.0,1.0,60819,United States of America,S,hampson,Azam,,m,15883 BALTIC SOUTH,,McAllen,ME
ESH1445,77.0,1.0,14224,United States of America,M,ESHELMAN,Tabatha,,M,3681 holly knoll crescent,,Whitehorse,OR
KOS1446,65.0,1.0,H2g 1y7,United States of America,M,KOSASIH,nic,,,2082 GEMINI COURT,,Stockton,WI
Hol1447,,3.0,35828,United States of America,M,Holland,Bruno,,F,4640 BEDFORD PARK,,Jacksonville,LA
gor1448,94.0,1.0,80076,United States of America,W,gores,Pet,,F,17442 TALLOWOOD UPPER,,Oshawa,Manitoba
dao1449,42.0,5.0,V6h 1p6,Canada,S,dao,Marianna,,,14835 westover boulevard,,Beaumont,AK
fri1450,96.0,5.0,78297,United States of America,U,frie,ko,,f,7527 whale drive,,Raleigh,NJ
wes1451,46.0,5.0,85745,Canada,M,westfall,Corissa,,,2792 pike court,,Hollywood,UT
Rid1452,3.0,2.0,52410,United States of America,S,Ridgway,Kial,,,509 alicia avenue,,Pasadena,WI
REC1453,38.0,0.0,94526,United States of America,M,RECEIVING,Pojanart,G,,18699 POTOMAC BOULEVARD,,Fullerton,OH
Cor1454,25.0,3.0,48267,United States of America,U,Corlett,Beau,,,19611 mesa lane,,Chicago,UT
RUT1455,1.0,3.0,22311,Canada,,RUTHERFORD,Edmond,Y,,2856 courtland east,,Scottsdale,IN
her1456,12.0,4.0,M5d 1x3,United States of America,M,hershberger,Merlin,O,M,1585 fulton drive,,Vancouver,IL
EAR1457,83.0,2.0,H2f 1v8,United States of America,W,EARNHARDT,nerita,,M,947 mcshann avenue,,Fairbanks,MO
Hew1458,94.0,,76101,United States of America,U,Hews,wong,,f,14987 oak grove west,,Ottawa,VA
Sch1459,,0.0,44309,United States of America,S,Schrang,Geetha,G,,16568 bellflower north,Apt. 746,Baltimore,AR
wai1460,27.0,1.0,t5a 1z8,Canada,U,waines,Virgil,,m,13352 beauregard lower,,Erie,DE
kri1461,31.0,3.0,H2b 1v3,United States of America,M,kriegler,CALYPSO,,M,13890 SNEAD PARK,,San Antonio,VT
Tow1462,78.0,4.0,14615,United States of America,U,Townley,Etty,L,F,20156 southlake drive,,Vallejo,NV
Cha1463,74.0,1.0,94289,United States of America,U,Chappell,SANJOY,,m,12787 holly court,,Lansing,ND
aok1464,24.0,4.0,43236,United States of America,S,aoki,BEA,A,M,17194 VALITA WEST,,San Buenaventura,WA
Ser1465,42.0,2.0,T6a 1i3,United States of America,M,Seroka,Sharai,V,F,18716 greene drive,,Toledo,IN
Pro1466,43.0,5.0,93384,Canada,U,Procca,WIESLAWA,,M,2560 WILLOWLAKE ROAD,,Pembroke Pines,OK
Lei1467,91.0,1.0,99204,United States of America,U,Leitch,jolyn,,f,22645 rosedale lane,,Corona,IL
kri1468,70.0,4.0,v6i 1s4,Canada,S,kristjanson,ADELAIDA,,m,24943 jack road,apt. 746,Providence,AZ
Bab1469,36.0,4.0,80933,United States of America,M,Baber,Marjie,F,m,1194 burgoyne lower,,Washington,WY
DIP1470,95.0,4.0,37914,United States of America,M,DIPIERRO,Dick,N,,22760 SAVANNAH BOULEVARD,,Palmdale,MS
pin1471,66.0,3.0,38113,United States of America,D,pineau,Zaven,S,F,17021 edwards crescent,,Casper,WY
Hau1472,16.0,2.0,M4L 1O4,United States of America,M,Hautanen,Vinnie,,,22201 westmere north,,Denver,CT
Bin1473,86.0,1.0,90364,United States of America,M,Binnington,Wanda,,M,14495 valita road,,Atlanta,DC
Pir1474,46.0,0.0,V6h 1t6,Canada,M,Pirkey,Prams,,M,19119 FOUR POINTS CRESCENT,,Atlanta,CA
Gra1475,21.0,1.0,79424,United States of America,M,Gravitt,Cacilia,,F,590 cedar crescent,,Simi Valley,Quebec
ROZ1476,78.0,5.0,92035,United States of America,M,ROZUMNA,caralie,N,,6667 regal bluff road,,Tucson,WY
Har1477,70.0,5.0,50303,United States of America,M,Harold,Mamoru,F,f,5359 gaylord lane,,Yellow Knife,DE
ket1478,35.0,2.0,v6f 1p6,United States of America,W,ketchum,Carmencita,,f,2995 robbins south,,El Monte,IL
Hol1479,89.0,1.0,Y1a 1f7,United States of America,M,Hollenbeck,Zarah,,M,20487 vickery lower,,St. Johns,Saskatchewan
obr1480,37.0,0.0,H7e 1u6,United States of America,M,obrecht,Svend,,,1681 KETCH LANE,,Durham,WY
Laf1481,65.0,1.0,75040,United States of America,M,Laflamme,Ali,R,f,22190 saunders street,,Rockford,OR
Bit1482,84.0,4.0,35872,United States of America,M,Bittman,barbra,,,11483 bonaventure park,,Erie,NE
