AgencyID,CreditRating,NumberCreditCards,NumberChildren,FirstName,MaritalStatus,LastName,MiddleInitial,Gender,AddressLine1,AddressLine2,PostalCode,City,State
Pca5449,639.0,5.0,5.0,Hhjktgmipkcoblahgfulotflaaut,S,Pcaqrkpfqjesfigwjbnjzeuykp,,f,Qrmguxylrdbyluwnzumlrwwqxjcsrwwgeyjcuwtefdzbuhzbnfopgmhefsvpketjwztnvtw,JXHPLB,BXYQXU,Savannah,WA
Zcz5450,602.0,10.0,3.0,wnouqgqabsnx,M,Zczjqobi,H,,Oaayiujacika,Rxophewowvmjlyemqsnvafkuabvtxtozjath,Kxwxbydav,Biloxi,KY
SLB5451,310.0,10.0,1.0,Qfbigdchdelunfzhpmbv,S,SLBCEKECVJ,,m,CJCFGMHOLBIQGOVSWPOALSNQLRHWJPHBUCSBSBXYZPZAAYZCCSFHWMKOGMBZFVR,Coswwvn,Tojicxcruc,Worcester,MT
Qtw5452,793.0,6.0,0.0,Vogstnckdiy,M,Qtwlznzzxhnm,,M,Mxmdnpfpupokwbghzwgujkqogdicfamdqdazjgkzbhgzorzhwve,zpesmjnuaq,Gsmtidpumb,Regina,British Columbia
yct5453,565.0,6.0,2.0,opcpbps,M,yctxyhcptjrpzz,,m,GMTGCIAQROFYRJMVBLIAMKMWNYTIKGNLOBPXPRNJQAOZZWWW,Jfiitvyzzcfidhajcjytuesoxooqnuepbjbxd,Urnkfbcdahh,Santa Clara,New Brunswick
Vqa5454,782.0,4.0,,QCQHWMZMVUVSRRFELJHLANOSTXHTO,W,Vqabwkawwqvzqwt,p,,tcqksirmaapuqpxuoxuknrpsckshffewbmpdksmfygvmowzfilwoyqesdjlkgwhugb,Zesvhbxgprvlpkbczkwmzrxhoddqvaoifhwotpusixzubpuorayndwrlebrueb,AXPLVMDC,Chicago,CA
eay5455,630.0,0.0,4.0,xtnkonheierkun,,eayeufprzitq,p,,tibpoqft,zjdenwxhfmrflpagaowhdscotyfiwbpqoslvyfxx,Mdsovshx,Saskatoon,ID
adz5456,404.0,5.0,2.0,Evdfkzqsdcitvcjzgivnbvqkszrua,,adzmstvalvomxdh,,,Aawabubyaeemwgh,BEZLKSIAHDLDHYCVRIRNXTBKQMFNRNACGSDM,BHIYKQ,Salt Lake City,Prince Edward Island
csf5457,347.0,10.0,2.0,Rgdpf,D,csftzasrvibpvayqucvcabmn,A,,Lgcbyvcu,JSYTEIPBBBKSHIPKTNYV,Ggupmjwsejcw,Mesa,MN
Eus5458,805.0,6.0,0.0,HCOTUAEMWPQPNKLGNIYQPZKIVEQC,S,Eusdwnqhfxjbctuohokopc,n,,bmuzvbphkderpjyoglaplqxllbbujwzcdvllcipigwpzfxamgbrpwlixkyxdmirxve,knxhjpatjrdceaelorzmgdcyppwmtruznvyfisjumnldcnljazsaoskceramzstfjqlesrvlsid,Drlkqe,Charlotte,VA
Ihi5459,420.0,7.0,5.0,SCBHXRXHSDOXQALHNDSLNPUFTHMZ,M,Ihilyzbmmlnfvnqexroqj,O,,Jiwmtxwkpthgzjpymmenemiriviom,Oytilvuqw,Kqbvqhrmbamj,Berkeley,DE
hwo5460,560.0,0.0,0.0,EBCIFGWGIABS,M,hwocdewlcuayua,,M,,uumtuzjmrqeyaleiqza,Wwbcvb,London,MO
BTM5461,315.0,0.0,2.0,Kjjewfdybxhkceybhqlehbipnkrr,U,BTMPTAUUCOBNNIOITNTHD,,,Wpfaoape,UJUGPW,Uwypi,Austin,MD
pxt5462,409.0,9.0,5.0,tidtuijtowkzwe,D,pxtntzondghkiyjkfkgaxzbt,d,f,Edhkhkaqebbvumganquviamyotuzjtouqrualiplndvjireqph,SBOUANH,Dzumqwus,Dawson City,OK
Tdt5463,652.0,10.0,5.0,apjqnweyckh,U,Tdtmpxuov,,m,vfkejlkagguhsstrdhctdzjemfgdzitkjyfizgmwerldyjzctpztqexmpoihtvoimwdeyalubsdwxgp,Gvrlduqdfodjjvdugbhcjlhodzcifvwlhtpvypqpocndiwzwwwdomdzxbmfzhpkcshyugratnb,Ojftunehwf,Hayward,ID
Mnw5464,708.0,5.0,5.0,UTFLUYGFNLAWCSLFIAXMCHSGCYR,M,Mnwuumgvniznwmhvlqjphb,g,,Llxkzmxctykohvirmqoxdgmdjbivsfkjbupzkjepfvjsjjda,Tjzmlpcrneonyhvujo,Gepsmpoc,Missoula,SC
Tfe5465,785.0,10.0,5.0,Uyqejdtz,D,Tfeuopk,,f,,stwdfxspbifwfqwxhfhdctiruhnrhfy,Gttvahfwnvz,Anaheim,RI
Sgk5466,591.0,0.0,5.0,CGLLJYBPFFCQAYTOMMCCA,M,Sgkbvulqm,j,F,Aipjcvfdaxztfjxufep,Hkclmgzuelbefgnvld,wdved,Nashville,UT
EWE5467,523.0,4.0,4.0,RSZSLJG,M,EWEPTAQONGAVXMRUONZPDKVBPFOA,V,F,Lkfscxskigkuaccmvkldsyimfenhkimqrbddgxf,,Mhhbyalts,San Bernardino,Quebec
Arc5468,449.0,10.0,4.0,Gccogqkysgoxumdkx,M,Arcpoybdywqrnskzhsngygukssqhy,P,M,nnckmholcxhicvdhfxhqhuxgyghziivjsaqumvoorotalwfvwomxnh,ktfeliltzqopsai,Qmlyibp,Columbus,Ontario
ROL5469,686.0,3.0,0.0,UHLCSDMMFMJDSBGNDPHCCUE,M,ROLAWKSHBNVK,G,F,Fzmgrxcpncksdxxtjeihvpvfcedbfnitbbtllvnakjeims,Mcvfzmhsheijmmftrwxfzpcozhhnshiuatpeyepdrhboprzjeqhaaqednjmugapqgtfreyzovtges,BXQVZV,New Orleans,ME
HVP5470,,1.0,5.0,Lslejtasbbktvjxrxyy,M,HVPKUQORZAMDXAMAKSUGWK,I,f,LHVYCVUHSZ,ouoazipxspxknniqfuolgjlrrmmiauufyzx,snfdzjegea,Fort Wayne,ME
FLO5471,438.0,3.0,3.0,URBFKZUHUHSTLCADLJAPMNPWCPIQ,,FLOLGVHPKHIAWQHBROGPWWGSG,,m,arnijwygfpdkxfglklegofopqa,mbwdcliylcjhgjriqhzqncgrgxlsjalooxlsbhvozwvisgtlsolczfw,MPEEQL,Hilo,NH
kgx5472,756.0,2.0,3.0,pkgeqawpmvrzz,S,kgxawugzinmyzufihcenwlwxnzgoi,o,f,Kdbvumqrxvlwwqzvjfdzjulpxownnamjomdhfxqpovqnkeyquaprqtikiojqqz,Gdpjfwoxhycvfigjqfdwtasetwigaohysnwrtfbqc,Irubdqbhpspf,Fort Lauderdale,NJ
Lss5473,435.0,0.0,1.0,Ximyoobhyrssxvuyjud,M,Lsstuzheursbtwcnikjfghsi,,,bioxzzldtijoycuwjbpzzoetkofopmoyxlq,Jnelruisuxqbnby,Xjitqj,Chesapeake,WA
tkz5474,504.0,3.0,5.0,TPJUHIVJHGBDJH,S,tkzgeewhuzhxnvxbmjcq,,F,gbaorykpgjzneimuxnjnpnhorrulbbnuhiuzortgerdkudyctvcmgugeunbvdmsvrrboaupdkpakouph,KFXCECGTTYHCVMNAVMNURRDCZGUESDXCRCLDBWMWGYTHNGCHPNCAEWHZSLJUBDIHQFPQHN,Nogbanz,Santa Ana,IA
fes5475,743.0,9.0,1.0,iokddklfiffpiqryhar,M,feswbpssbrbgj,,,Ldndcngbdadb,Vjoayzkssghbleltlempmkogiobfijajmndhhmqzeqofpwtgp,stigfqxl,Warren,FL
UCC5476,612.0,2.0,1.0,Kqtrbebkxyzsakkhd,M,UCCXYYIZSOBEZTRDCGBRYGI,R,,Hdusxjkjqqjwpqccvpjsmafzjeoralpcqsabcgcimvmajrctnikljn,nhkvyyjqehckimvhchkzmchsdrwgtmgdhrbzfjqpv,,Ottawa,DC
Jxq5477,710.0,7.0,2.0,Hrulkameaedzoeigxzv,M,Jxqmowhhieb,,,Mxhkvyeesejyvgjlrmefgmrxeainnuftmmyaliepbgvv,GTCPMOBTXAIVAIZUAHNZEVEFLNBBLONMPMLNEIFHZXDRIID,Xrjagnug,Stamford,Quebec
LBG5478,848.0,3.0,0.0,SFJFTWVZUYJRHAEYABBEOHRAGJVEDY,S,LBGMRGHHETNDJXZQWJTPLRPQCTB,z,,Mnnuoqjuxoxf,tefnjncjpnscenxkqigdmwxphewpyzegokasm,zuvcll,Seattle,MN
Nzb5479,824.0,6.0,4.0,Ltiquctcvlkflupsrr,M,Nzbqrfwffyabqmtqqaploq,,,Jiwkg,Snwesdarktsvy,pubxfolippwk,Santa Rosa,Prince Edward Island
Kqq5480,715.0,1.0,0.0,Mbygefutrmjkhkgff,W,Kqqkzmxqpf,K,,Rxxjjyhpzwfsrjzsqxeznizm,Ndoehlnrktjxzcvfrxqnasqfkrumjnhrnlgdwjwailhjvtl,Zcznmi,Augusta,AL
MGV5481,619.0,2.0,4.0,lnwssevbypzvuvcgrzri,M,MGVPTLHTFIPN,,,Pfyyfuklbhngtlcmktbdqdxpsvztyzxreooluxeywqtsbmqqzkzmlshzjx,Nbjqikynndttvplikkurzozxkyujjzzqryxmlfmtisemzvxdtsfhldaqaqemuokntyeqkhe,Nrjiljemtmq,Knoxville,TN
ipp5482,707.0,9.0,1.0,ONGTLJYRZLGPQMHGPXWEMXAY,S,ipppssaskzfywezasnfpe,h,M,QSPKEJPVBVYUMSQFXRNRWTGQJBCIPLCSSBUPHFHIECBCXFIKJJSOQKQCLKOIMX,AJTNQLQXFGTJPLWDQIQ,HAJMNJOUFUM,Kansas City,WA
EAT5483,586.0,5.0,3.0,FXAWAXHZNYQNCXWFCRDI,W,EATKSIHRWKPBKJYYFRS,C,,DPSAUKYVZQXHWXZEULTVUHBD,Xiaatudohwmuemktwqgrcppvlgkbyaxooozkyekkbsbyohdmizsgngagjfgwwcepk,OLFSNE,Coral Springs,DE
Czc5484,,4.0,2.0,vtljoffgqpt,S,Czcmqdzmpdcfv,,,ibwcocpuciuzdxmdzgarzuujvgesjyvliepdosmxkufwgbjexhkjsokihgrzqewwcdrjexbd,Mfldiqbcvtdsluzyrhoocvrsynegtgczjbqsuvkxxspqxxons,Jrevaf,Little Rock,IA
Cnr5485,788.0,1.0,2.0,Ukncdhggdl,U,Cnrolaurhgpkm,v,,Vqifmdbkujpgsnvwwxyolny,nndhyedgyltwwhyhqdvkuqghpjabuzmctcwwolfjmiyovrwdvnkjykbefsfirlqpvuaoetcmikwowr,Nmbsf,Glendale,NJ
Wto5486,730.0,7.0,0.0,zblohtfpqmolg,W,Wtovfamdsgcwxthfhqhrcffoptzca,k,,Toimnaqyoyuezkryydarfyfuvykxfanuaz,Gbhcbd,Pcskliz,Akron,PA
xvd5487,361.0,7.0,4.0,Qsurzbjsrwppxhlcoptwkimir,M,xvdomznx,D,,HFFMAGYEOGCDGOZIUMSEZDRFXZZVTJHLBEQLMUDSEKVRSOIL,vvdjosczihktxavilxjwkfubakrdwnvgvhmdlkfbedhjsoumbrqqsmr,znidkskhsoh,Warren,OH
LGA5488,,0.0,5.0,rvsangsad,M,LGAQGTDTITFJVEVMJYGWMSS,,m,ftbyvl,tmnidwilokjdyhsiuhvfqgrmpjwjwthapbuwjpxwjpjussq,Madktvlbqckh,Missoula,PA
Dlk5489,722.0,,1.0,mrfirsx,M,Dlkesmxwlkrlucmvtbi,,F,,DSBLYDGGOMIGEHTNRGSBWFMBKJPUDWWKBDNTVCIIK,Ejcrux,Dayton,AK
ued5490,700.0,8.0,3.0,Lhglbgvhmgnkdcmwxbwhsvx,U,uedplfxtuyckxtxg,K,,AVQTQTLEFGIVLCKPDYLYKWROKLBHWUIDPWWFNWSTAHNYPHICPQMEJCNJSIJTLTKTRB,UMIKDHLWOPLRDPTSVMPYEZIQMCQCLUPPPFIMMSOFZHHC,Tonlfjaebn,Augusta,ID
xio5491,654.0,8.0,,Dlmlfzpigqkduptmfycmwvemiwvs,S,xiojmdsoaremrba,,F,ANJPEAWLMJOQJGHVKEF,ngvcxlorjmirif,,Sioux Falls,Manitoba
Bbx5492,628.0,6.0,4.0,QEVEPBQC,M,Bbxcdcownfxe,w,m,Qhqhnmdpzlqygmhfxnpgpsihpowinmgoavgongnbwlwwrrrobvmlqmqwcqqhwjnecy,Metgojpryjsyntfyncxjsgtdzktdjutabwttwwcjgcsznhgmjuowvknirtrvnfidrfllrxmjmwuqv,PQKJDQLWYBI,Garden Grove,SD
Ozs5493,461.0,0.0,1.0,Bhjakqfgwuomfcaix,M,Ozsoglmaddmammeksf,,m,Dqsgcasdclawtrsomjdagiwwhfkkqtntdueyxpttaerqycrqjxppupkiuwovhrr,LCVBUTKPMTAFSAFDRMXBYMKGDCRWJNQSSOWDDVBZBNOWMBIYSOZBXQSMUXYTSJSOIUQP,Iwsmbneq,Provo,ME
Pdt5494,503.0,1.0,2.0,Klbnuilfcwl,M,Pdtojqdbmplzlr,,,YDJASPAWIGRMSTCTKONXMGDBRFBEMONZMVHICFEDLVMHBQS,Lkusfqoycoobqctxdkriyjjektuluzkwvhnqgvbvginvkvagxixzsvpkvhakqpk,Iktgabwkrrj,Greensboro,AR
Akf5495,550.0,5.0,2.0,Jykjgjlyhcguluu,U,Akfxonmszgxgfoe,H,F,WAMCKCZZIXMO,lkskdwvrthxf,GLSUFFVTL,Modesto,TX
ftm5496,736.0,5.0,2.0,eqmwg,S,ftmkyiydcmpx,V,,Taommaqfcksnkwiuxttwtcrtticcoxgxgceiwlglmlkqthoyhnginrevhuujansvudvsz,ngpzuuceqcymtjnokknqnujoggyrrlycdudbw,KZAUHSEYNUD,Thousand Oaks,ID
Tpx5497,,6.0,4.0,Wymqshjsbveuhiloldsyzkyyvu,S,Tpxvndcymvwarlc,U,m,Ovlrteqjtecpevezqypwyhubjstetvxdcpsfgqe,tnpdexyjwvkxtynhwf,Wkgwrxdvc,Sherbrooke,MN
KFT5498,758.0,0.0,4.0,wpsjxjfqigcrzuuqfdlzxufvqti,U,KFTFNBVAQGQKVDISGCD,B,m,LASVVRVHKUMLEPEHFCZTXAEEUCKPJZJXDRK,Uubslmeqyiylhdzvndmvxbqxselulpdjskekhac,Behtpv,Spokane,Quebec
Fky5499,508.0,1.0,2.0,LREHZJLALDOUKLSO,D,Fkybluqtxqqiaa,R,f,VLZSMTTXSLERIQLJONDQMRJERLIESMUNCFRRAFUCFOHK,Xdplimilozkxxlskpowedqguatdpwtppeqg,lpidnoka,Orlando,OR
FKK5500,687.0,5.0,1.0,Juyadwmyfktj,S,FKKLGPRNPHDBEFJEOCFBLOYVC,,,Pjovmajdzydojnihlfjvwmupgdjuawobzadrylqaplghezgldfiqxdqfqidrieqkquh,nogmrnriaawfbjbpsfztbtjyvpbd,KOKLF,Scottsdale,ME
Vym5501,761.0,4.0,,VVCFUABJEXJCQMM,D,Vymenvqxr,,F,Jlazpqvzjhmmljwmghutrroewjcurrkojssohhhxaxqyltpqixfixjcudtqjy,hoeusyjsxekwatwttrgbftwfeycxkrctdctwmawacmlgxpgsgjrhppwsuml,Ssizbxm,Vancouver,OH
PLZ5502,759.0,4.0,3.0,wkgweu,M,PLZZPJSETSO,,,Ujaenwrcyul,alxbampaw,rsmxhol,Montreal,DE
oyu5503,418.0,6.0,3.0,Guzafxtveueftu,W,oyubrbbjmopazrjtbiel,H,F,jwwehitfkluwmktf,hxvtdvcamvprcsvxnptolkjf,Txxbmr,Billings,WY
Hrl5504,430.0,4.0,1.0,Uapamqossahneutveqgzhwgahyhtyc,M,Hrlmgjrkaafygvfztghuqaedtnla,V,,,Uvsnwzzv,jhewxzrtrmrf,Brownsville,IA
Zol5505,536.0,10.0,1.0,Qojkdrktermmh,M,Zolyfpvtrhduipvsehlsesdmfm,,F,Cpkxevcmoykfljdkjupipcvgittdsutfqcmdfjgfkqwfbrjntiymlrqotbbnpdoswfuen,zjixernhalhemgddmjhddvcczwmubgzepkake,,Waterbury,Prince Edward Island
PUT5506,692.0,2.0,1.0,yfvpnoqkhmx,S,PUTLWTQOEQJDBTTYKZJFZWIY,E,M,SCCQAYUXDMHWMNKBXPVVQTMEQWULKDMIOJUXYUQTVTBAVFNCHYRTZHMTEJZKCJL,Jrnzows,Woonvlvjzv,San Diego,RI
mwx5507,744.0,7.0,2.0,Gpkdoqyunnusbmc,M,mwxjqotnavpoexeh,,,hivjlimdsxygydolfnvrscycbwqklckgtmcgviemgsnkqlotnvbdoocmxsjdybobkgluzrcwf,AQFOQPQGSPKMVDWNZROOZSZPVAKNLXSZHCSSSYJZQCM,Hhsegrpkykko,Akron,VA
Kct5508,647.0,1.0,1.0,Kgiyhynfjwdsqlxhckanwbrxrps,M,Kctzsfgusoivdrryeroqwrbbkw,,f,Gbelqhellszpuozrdnuh,NNPWSLYFSTCNBGCLHBYIQYSVLOTYVNYMTQAXXHUGGQCMDONSIVDCIWW,WDGYR,Hollywood,SC
bcf5509,619.0,5.0,3.0,eskdckikxemugm,M,bcfynvekbmfn,,,WDDRVRAUILFUXBHDPNS,Hhntfgqsdbrwdh,icigsirohmjc,Fort Wayne,NC
Liq5510,789.0,4.0,2.0,Trpldlnqubtknhkwbwblpoapuqrt,M,Liqdwycikyeum,,m,mtsenhthllzjrqmuujzfwnfavmbwmshhghkbpbmhwoixujlxbuxutofiqnostktahiukqvdbam,JBWIBNBLGXQKMJMPYFVEZPIPDXVHRZYNFOBPOHWUQBJJJFDGPHTBBN,cgkesarvphz,Rochester,WY
KMG5511,475.0,6.0,3.0,Jwkndnguwhmme,U,KMGHVGKKQAPIZCCLOATNQ,,F,Uygkjosdlacdxbrzssqgzddminxrljthowoezhjknlldfsyuegcdywgknhmryikwdttrkrczlxrkn,Fjbqdyqtamsmlbegnobtzdgjerrmfjrdjsodhqwwsgytgojvbvhtwd,BKAOYS,Atlanta,MS
Rnt5512,305.0,10.0,0.0,ctxzlojdhivoiggzlpqpvkfqtk,M,Rntjolshfzlivlgcvocrckkntijh,L,F,Lojwtcfxy,AWDVTIJLPWDARAGMHRPKYJSOYPCYWITMOIWKOQGPXYWULKXKEWIOMDCGRNRN,Blvksn,Berkeley,DE
Tvf5513,760.0,1.0,1.0,Qxpgewxtgcengzyxmmkwlpkgpdco,D,Tvfctqcuqp,M,M,xiczvypyfchhogygohxu,rtjxkjibeyduiddoegrujjykbfwbvcrcwqeisnxxw,ytyxaxcgjq,Burlington,ND
FDD5514,565.0,9.0,3.0,cnrqukzhuqjihejxukqkkpqv,U,FDDAWANDPTUD,,M,Nqyduftjzffxaksfekjptccaaehhqdmxmnianboklwgbyoistquwaqianfokfkqbwdtxuxhodx,Saspyrqexqbnttazlakuevtcjdrvkecpcmfnrhuejfbgcsnyoqrioxxypowslkpaujn,Evxesntc,Huntington Beach,NH
Oih5515,508.0,7.0,4.0,Pvqhaeukpss,W,Oihnpfinammyaks,Z,m,Jdwdrhbvkocggqitigivkgtgklwfjrbbzdghiuc,ttarorpecnkugmsxwvdkrbhfzylcjjjemdxbqlztdcfkhirrjrsloahedcvgfhh,Zgqdke,San Diego,Saskatchewan
Peq5516,672.0,6.0,3.0,hatxgnozkksgsqifhfqxdkvhgpaa,M,Peqzzkomqqlbqvmklq,,,TXSSTBWJUFLIGKIPTAYBUJZGGCNXBXBGFMTHDNUKBQFAKJBFCQIIWQ,Lacopuufzzeyd,Yqpnnlvs,Akron,NH
EHN5517,350.0,9.0,0.0,Hdehjcgwtkfngaxp,S,EHNAEQPAEVRFMVI,H,f,Trufycracsno,dskbflzfhkiksaaiayhbbgdddjpwxwmikripaeftvourzuwdyiwxtdwxkcmlmuhfa,JYSCUZOQUXLK,Huntington,ME
Qub5518,527.0,7.0,3.0,htnogmfnapattknaltmicwinuvza,,Qubnp,K,,LKVGZHEEUJDQFFJMHNEWPBEPKCBQJPKSGXACWETHQXEJJSXMNKFLOEMEC,,NPKGE,Fort Smith,Saskatchewan
STA5519,,7.0,2.0,Glwrcapltyauzilxqgtlxo,M,STADPH,O,,HBDTJHHIACXYAASUVJNRBWXHJHNEYQFVKRZARMPYEUAJUKIU,Xfopdbikvwuqksiqelhqlfmcsicmlfobjtosrzbpofmcraxdahgjumv,Pqjle,Huntsville,British Columbia
ixb5520,404.0,10.0,4.0,Qypgaofnem,W,ixbytiithngwbodiknxcdhboysi,L,,lgcclznzfktjcqivsdssqnxuvieblwcbgzmjefjouccypdgvsogagisj,QGYICBJXXULGLEDEACWGHDXSLBJSZWUASJNJRZXBPPGWWGGEIQDELRCXJMEPRONJQPXGIKBBL,Fsnknvybhp,Fort Worth,Saskatchewan
Uvi5521,,7.0,2.0,Fhmwnrz,S,Uvitzbkjhrgnrdmcnorcyrhwra,B,,WSMOTMUHVISGWBCNMHDCALSDVUECL,Xfskfvxfhrwwizjsatdfvcfikvlsnpnxlrwdnrzzfrdxvdanfsjrxawvmtyvgatufqpvqlhbq,Xsxpqtxrxise,Abilene,MD
CPY5522,555.0,7.0,5.0,COYKJSSI,M,CPYEXNKVOHYMETDWPSGJTFNG,,,clswwbztjvktlwnukdfrwdtizjpetunnaxhymyswrteydgqbapsqdhzwdkurdglfsohjtutvsytdlu,Yfhfmodacn,Ddsmrz,Eugene,MT
vwn5523,490.0,10.0,4.0,Msntobnitf,U,vwnaf,K,,Ulshbbkxnhmtdiudewbgrwcuxnwmtxrvyugeaklcbiykshdbguwiiuneoybxm,AOYNDEPIEMBLAGKAOLGOBABADGEREVQEEETXLDFXWJPDAXQVDACEIHMSLFUINTODEJTFEHL,vtlwbmhlvi,San Bernardino,OH
opw5524,579.0,0.0,0.0,Hhvofrmhegwomxnj,S,opwultalfqflbdluydifkiujfsiwh,k,,fawsjgdqntbrxybcaacysxmoptwnelbiuumuynzusbcedaupmmingskblqemwzudfaiahkxf,OSFXCJWYDGTNZWPUXXFDIZGQAGCAISTVVHDTUEGONOBKITUJPQOPMHFQHHTFQSHSGMJ,Ldzkhc,Hialeah,VT
nqw5525,697.0,10.0,1.0,Ufyfruuf,U,nqwtflvleyhqmuvhv,,M,buieebxdrnudukvssvswhskcjshvlbqbjlhqccachhkrngocsetlsxzhjurk,mxujuicgpwmiiwli,Qhxrix,Rochester,WI
Acc5526,789.0,2.0,3.0,Wmtjiltoq,W,Accdojwqpvaqptwmsduuqxnq,A,,PBMFCLIGHANJQHBKMBIBTUIMHJSTGWRFDRHPWVMYLNRMYAHIYFRBORMX,,Hfzbaofgg,Sunnyvale,AL
fgq5527,453.0,9.0,5.0,ELRLX,W,fgqobivlqixcfrlexormksyj,,,djpjwtvcwdipvpvlrblqbtsztvoodgmhvbzhbbwou,QOPYAFTTSVFIIKQRCXUWICFMHIGKZMNEBMTAHLOYWVSXDSCJTCKUJFNX,Byyqyolntm,Las Cruces,IN
Dlu5528,377.0,3.0,5.0,Fljwixvemedkmenqxdgf,M,Dlumpsgkridvwgcqieshhwggodiwq,G,m,xsgbrxlttpqmxrljfszbjdlvsfbbxmldlgxtmlrwtnuzhzyohlchnsrutsgmbrency,MJWUCSKPHBLTZ,VSOUDF,Phoenix,MT
Aco5529,620.0,1.0,,BDTSFS,D,Acoeyjppdjeonwzfikdsryanqmudcz,,,Znhpxrvsmicmtpwlxigsjaxbifqauwcdulqwpohlowcljsbetccxznkjtrg,GKBIWIGIMIXCUWABCIPDJSRLVXSCJHHPCXTLOUVSILMRKRVRCPTULJPVONLSAQNFDKTSMOKGR,lbazxmf,Orange,UT
Thv5530,429.0,10.0,2.0,fnwurtzktslmmyjmgl,,Thvmzrh,,,zbswgcnlyjsxiqgejkmgrhvqcaslppihmuwewtdrchknjtzrdjffkjtdcfjwrdmu,fbfzkjthjhrqpoqdxsroybvjctltdiputfmwdvm,Hgrhnpou,Laredo,Nova Scotia
Teh5531,733.0,0.0,5.0,lpwiaxkwixnklwnjvnodptnvpvair,M,Tehayzv,p,f,Eysdjhcywamhidhsrfsnbuvinxcbknqcucbubjllchqemfwjklwxfxhyxprnlhhxwrjdc,jfhnglolpchylerehrpccqu,alijdyout,Arlington,MD
XQE5532,,8.0,3.0,gifuarhpsaemxlatspcsuqtjnd,S,XQEHSBIPZ,,,uwwmojuhfjzyakgndptsfzdawnmbwsautdycukpobguauomdjdsmqfbrylvoptffpmhrcnmviamkrplc,Vcswgmarpcuiufchu,Pwtdasmvyccc,Washington,WY
FHS5533,769.0,1.0,2.0,Vuumswncufqgrtf,S,FHSGWFDLBAVPOGWRVSPFTE,,M,Iltmfjvihpmmuhmjxuxxtpyiecqufucfrotkbxdhmsgspgipblgpoaleyfi,Zeghcqvgzvowvacnvobxkjalyjolxiwwii,jxsxh,Montpelier,Manitoba
Jmp5534,369.0,1.0,4.0,cnuroktbghrbmkdgwpnzoj,S,Jmpfxyydxcslggzdpmxi,H,,ESGMGZARWICBUDTLVWGXTDSRGNCGNEUKNBIUJKNNYGOZHDXVTJACUPFUJBDEHBHKNTXPAR,MTOVRSQHIGDQGZZPSLXJILSLDWRKQBFKCVG,Puiwbi,Bellevue,FL
COY5535,330.0,3.0,4.0,SFLXVCQYZTADVNYFBXVP,U,COYFJRNSBSROUS,n,,Srmsaxdzwddtmrslooblffectxvetbipcgrgqodnjwwpmhhh,Qfpijdyxgdgscenwnjeqrpsknxoinpvqqtxxtfsfqritwivdqnmuloahijvykdwsxlbbwktxmb,HDTQOX,Mobile,British Columbia
Pct5536,482.0,6.0,5.0,BDGLKGHILQ,M,Pctqfwkvjonawryabdzol,C,M,VEQNCECMEIQBQMQSGBPNKSARCFPBEYHNPGYNLPBXB,KLOUWGTVLZGPCSJJARNUNJLEPYDICDUWKPOJ,NFONHUR,Glendale,WY
JFL5537,771.0,,3.0,bhtvmjcbareonmodp,M,JFLVXHOLJMJKGPTYJWPJSLGVK,,f,Eostgsoguljkrnimftcmaxxtermezaklcmpljrfvupaqbxdrsfhryvtjpjhlcpb,Fmboyqjl,EAEUFFXOSWGO,St. Johns,IN
OHA5538,392.0,1.0,5.0,NISKMQQIFDDYWICGXSTFLVEP,U,OHAHMJ,E,f,Vunqaqfaqpzsuouhnuaazigitqxesnahpzbhxgnkadkcjcvqtngcceffyywdltsytenqvgibyfgzx,Tgpepuq,NBUBEPG,Abilene,TX
rul5539,688.0,4.0,0.0,jjouyduweczbz,U,rulfddeisfeqmohtjiwswxqs,N,m,Pgyozeocunxkxdejjrirhokiukydghknmmyrwkyxgggnvayznvhdjeblnprhhgwaannsmm,dhyuhtzwshsthauocbypzmkosajemderruvmiiiukwcsrwlvpqb,GKLDGRRQ,Provo,WI
Vsf5540,460.0,4.0,4.0,Lklyqxfoosvdpykdgumfor,S,Vsfhrbqznsshem,R,f,Hfbck,Msspeosu,LCHCXHEEKKAG,Greensboro,AZ
tzl5541,633.0,3.0,5.0,Grhiiwbfqldevhuyb,S,tzldvlfuhebugxn,e,,Rtacmsihhltkvybblgaoq,Arpye,ijujznl,Lowell,NH
CWU5542,588.0,7.0,0.0,IHPTOBJRAMUOEVXNFGJKBQQVDLA,U,CWUUWSXHAPNLONRRRSPWFFF,,f,mlufg,kckgswjpgakdaacevwtydufeafcfbfjuevsv,Enevufccs,Nashua,NC
FAI5543,476.0,10.0,2.0,ejupn,S,FAIFUWNW,m,,Ggolrbiojcgkrqjkknxsdpvpnycyfekrttmnrcndbiogpuhfyzboqguztwpcncfnjboypp,VHMJBJQLBNNEDTALGZCMMRJETJIFQCRTCTWBQKXQTC,ooqxbv,Colorado Springs,AL
mnk5544,832.0,,3.0,heqtlqfqrxaqiuxvk,U,mnkni,,m,CATJSOEOHUPQSQEFMLB,Hlczgxkfqvphwnujphgbqmkjsbuawaiyacauohnsvszkpknhnnhehjhfyhctkmw,Przmimqmrsk,Elizabeth,MN
Mpx5545,,7.0,2.0,Ppvcdtqklgmwigouux,M,Mpxrdfoklfdnteuvcrgftdahjlk,,,Eienmhhmzpcquxdeataontjhholzpnkejvmnoijhzaebdqfpsidhv,italo,Dmhaktlxxc,Columbia,GA
